% Model,COMSOL_Three_Pipes_Phases_1_to_4.mph
% Version,COMSOL 6.3.0.420
% Date,"Mar 4 2026, 09:32"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
25,0.20510556328106275,0.17282843966579192,0.13786746395487903,0.6009096292025154,0.6196875054914007,0.6099582252580987,0.697917676239643,0.6405698745847206,0.6271558998729386,0.6068397131943787,0.6202935726036117,0.621628155797213,0.6169343689730702,0.6160304154043866
25.1,0.20510259279837992,0.17282579613726537,0.1378661870599652,0.6013179398268601,0.6198484415397579,0.6101004485470551,0.698442481225952,0.640734352989311,0.6272186841011765,0.6072474566733195,0.6204353215981259,0.6219254742671338,0.6173145047040259,0.6161912106736528
25.200000000000003,0.20509904729693149,0.17282533023037147,0.1378719091478142,0.6016583534158765,0.6200108178529972,0.6102523495800386,0.6990214483525742,0.6409788107022997,0.6272859718071669,0.6076375912181969,0.6205203824760007,0.6222094677751593,0.6176785073775346,0.6163343847680648
25.3,0.2050985484466965,0.17282725777040003,0.1378817665761341,0.6019726039595377,0.6201943447960997,0.6104402501566174,0.6996496919075615,0.6412991389018686,0.6273751481135499,0.6080441888808685,0.6205925909690779,0.6225117273240924,0.6180505339705605,0.6164936397856505
25.400000000000002,0.20510471791765364,0.17283179458264036,0.13789289570263316,0.6023024254478202,0.6204187327340471,0.6106904720763551,0.7003223261789641,0.6416912287661979,0.6275035981429647,0.6085013217131873,0.6206957828091985,0.6228638439167398,0.6184547414600716,0.6167026778244399
25.5,0.20512117737978228,0.17283915649238224,0.1379024328850194,0.6026895518706968,0.6207036920318221,0.6110293371388207,0.7010344654548346,0.6421509714734696,0.6276887070180517,0.6090430617670104,0.6208737937282062,0.6232974085559051,0.6189152868230356,0.6169952009824615
25.6,0.20513635523176874,0.17284910502508724,0.13790814064035398,0.6031458359606788,0.6210759807427154,0.6114688555741885,0.701757390584586,0.6426739021935561,0.6279828958311,0.6096631865820894,0.6211472252993452,0.6238128829730295,0.6194455763147931,0.6173606854717958
25.700000000000003,0.20514044244773752,0.1728613625069794,0.13791074716671306,0.6036548850854782,0.6215375131036551,0.6119965614189591,0.7024681066316452,0.6432556378500102,0.628406348346135,0.6103312441072783,0.6215028163945076,0.6243843766607997,0.6200347177127008,0.6177770796025913
25.8,0.20513970456082517,0.1728760859644907,0.13791183734332776,0.604216065187876,0.6220707337550822,0.6126020621821889,0.703170314205082,0.6438921922515349,0.6289280936934022,0.6110449620081122,0.621933608693501,0.6250039522638908,0.620670420276748,0.6182607936199723
25.900000000000002,0.20514040710416864,0.17289343242405317,0.13791299604942978,0.6048287422106511,0.6226580873374361,0.6132749653729349,0.7038677139139697,0.6445795792068351,0.6295171610031481,0.6118020679501157,0.622432643876133,0.6256636724269781,0.621340393266925,0.618828237769068
26,0.2051488156109046,0.17291355891209953,0.1379158081642498,0.6054922820965816,0.6232820184911597,0.6140048785002545,0.7045640063673798,0.645313812524612,0.6301425794056207,0.6126002895988195,0.6229929636222132,0.626355599794738,0.6220323459432247,0.619495822295002
26.1,0.20516616106253152,0.17293612037755268,0.13792047266196625,0.6061997372455531,0.6239323070766161,0.6147807474899042,0.7052491271761779,0.6460524544366544,0.6307930125174982,0.6134302062115795,0.6236159801768804,0.627069927163108,0.6227382308200329,0.6202409078538191
26.200000000000003,0.20518927440481405,0.17295987505429755,0.1379271605110821,0.6069390175746419,0.6246068805340319,0.6155877983602673,0.7059074274369883,0.6467612050564153,0.6314721706026672,0.6142722004954748,0.6242945904596522,0.6277952113276376,0.6234532182186824,0.6210166640838485
26.3,0.20521782111728434,0.17298363489620622,0.13793741458231532,0.6077017753024095,0.6253004048736461,0.616410058759336,0.7065342309875196,0.6474482850150947,0.6321716527621746,0.615108705290623,0.6250090631619053,0.6285210609324086,0.6241698441095834,0.621803214703657
26.400000000000002,0.20525146667947647,0.17300621185715215,0.13795277774638381,0.6084796626474219,0.6260075461056953,0.6172315563351044,0.7071248616654786,0.6481219149438957,0.6328830580970716,0.6159221534371385,0.6257396669750194,0.629237084621504,0.6248806444631431,0.6225806834318046
26.5,0.2052898765709236,0.17302641789100826,0.1379747928740063,0.6092643318282446,0.6267229702404177,0.6180363187355636,0.7076746433085784,0.6487903154740189,0.6335979857084074,0.6166949777751407,0.6264666705903708,0.6299328910390068,0.6255781552497686,0.6233291939868573
26.6,0.20532791616758392,0.17305213491169036,0.13800309965146573,0.6100242473059582,0.627428470288982,0.6188190510601587,0.708204952455163,0.6494381928970738,0.6343042163506237,0.6174472566346823,0.6271834686213822,0.6306079219208401,0.6262412027392322,0.624069290128464
26.700000000000003,0.20536452822107354,0.17309027814161462,0.13803523419775984,0.6107382929045483,0.6281061848454086,0.6195817007989103,0.7087290918257365,0.6500463521343165,0.634991087954129,0.6182001437698219,0.6278910248467412,0.6312640259164092,0.6268593915919596,0.6248192225428013
26.8,0.20540549427441396,0.17313820949740377,0.13806958403267788,0.6114137498869412,0.6287512982942016,0.620319159185685,0.7092302745312482,0.6506171617614228,0.6356525353839118,0.6189376851566837,0.6285809617057182,0.6318944220400172,0.6274414253643441,0.6255556753382289
26.900000000000002,0.2054565958706262,0.17319329089568058,0.1381045366760096,0.6120578995160593,0.6293589950198699,0.6210263174543483,0.7096917136826452,0.6511529903540673,0.6362824935049627,0.6196439267713895,0.6292449016375881,0.6324923293059692,0.6279960076127771,0.6262553326231051
27,0.2055236145527311,0.1732528842530681,0.13813847964754403,0.6126780230548253,0.6299244594069201,0.621698066838765,0.7100966223908763,0.6516562064879251,0.6368748971822753,0.620302914590062,0.6298744670816251,0.6330509667285684,0.6285318418936522,0.6268948785057886
27.1,0.20560699954108985,0.17332137354333157,0.13817959293024346,0.6132689292433842,0.6304716493594658,0.622321098298529,0.7104895432044591,0.6521339110695906,0.6374281480272627,0.6209172912237939,0.6304714114613748,0.6335766408364898,0.6290514889895816,0.6274796390561633
27.200000000000003,0.20570328903281798,0.17340560026377982,0.13823688221493916,0.6138239459463908,0.6310177678099701,0.6228930853329188,0.710913664230206,0.6525914040943939,0.6379481151849284,0.6215011283537557,0.6310425109106838,0.634079877904233,0.6295490958158022,0.628031737338786
27.3,0.20581239803606804,0.1735066126163529,0.13830997358322472,0.6143481331135419,0.6315478666854657,0.6234253929853255,0.7113501669165024,0.6530283527711072,0.6384399348206359,0.6220556155611857,0.6315869219342723,0.6345602265648433,0.6300207451276448,0.6285530529540251
27.400000000000002,0.20593424155899373,0.17362545880298955,0.13839849311669347,0.6148465506945352,0.632046997912985,0.6239293862991396,0.7117802327117349,0.6534444243085056,0.6389087430997544,0.6225819424273206,0.632103801036863,0.6350172354513625,0.6304625196804382,0.6290454655022467
27.5,0.206068734609748,0.17376318702562946,0.13850206689693897,0.6153242586390664,0.6325002134195611,0.6244164303177548,0.7121850430642888,0.6538392859153609,0.6393596761876514,0.6230812985334004,0.6325923047231753,0.6354504531968374,0.630870502229515,0.6295108545838214
27.6,0.20622578351511328,0.1739186365530654,0.13861453769796134,0.615774065979195,0.6329203516232866,0.6248828445121616,0.7125706464523254,0.6542237596792594,0.6398004769833833,0.6235519333324759,0.6330564419501409,0.6358706866922086,0.6312711595453591,0.629943464357849
27.700000000000003,0.2064163768088432,0.17409167327874617,0.13873576499536794,0.6161936431352419,0.6333313090448475,0.6253214467487614,0.7129646541834906,0.6546084083642566,0.6402345644843864,0.6239977093653704,0.6335025867085137,0.6362864691349113,0.6316875851541726,0.6303471102144413
27.8,0.20664205280954864,0.17428488534159658,0.13887439992316197,0.6165953421392826,0.6337347247651659,0.6257383496640558,0.7133805919504012,0.6549925101938391,0.6406605890035878,0.6244282358449824,0.6339334430537579,0.6366939386177258,0.6321108019448578,0.6307380286004914
27.900000000000002,0.20690434983584108,0.1745008608805402,0.1390390936153471,0.6169915150233998,0.6341322378651635,0.6261396658945466,0.7138319854456733,0.6553753433914885,0.6410772008539182,0.6248531219842105,0.6343517150413297,0.6370892332334287,0.6325318328063182,0.6311324559628846
28,0.20720480620633067,0.17474218803450164,0.13923849720592707,0.6173945138196747,0.6345254874257606,0.6265315080767375,0.7143323603619224,0.655756186180689,0.6414830503483063,0.6252819769959528,0.6347601067266961,0.6374684910747984,0.6329417006274594,0.6315466287485102
28.1,0.20753915715082982,0.17502385023181186,0.13947638650043134,0.6178019188511059,0.634914694630504,0.6269255878219739,0.7148507309064229,0.656138150212338,0.641893227007303,0.6257107286399535,0.6351796055344402,0.6378502674349305,0.6333434593476152,0.6319557951280402
28.200000000000003,0.20791032737329493,0.17535966087266172,0.13975081635046716,0.6182059613046296,0.6353052872981534,0.6273310663381496,0.7153666024043162,0.6565314367583092,0.6423234774610667,0.6261342963086088,0.6356242968757173,0.6382545888677889,0.633750893330456,0.6323408485413394
28.3,0.20833063940355123,0.1757504530537645,0.1400618564591525,0.6186109695082335,0.6357067144624552,0.6277502306565892,0.7159092372250216,0.6569459584735526,0.6427734376869356,0.6265607766637968,0.6360865317858448,0.638679800357464,0.634171121101382,0.632726493339078
28.400000000000002,0.20881241577142431,0.17619705987183337,0.14040957652960628,0.6190212717899038,0.6361284251571545,0.6281853678086148,0.7165078977379598,0.6573916280130181,0.6432427436622475,0.6269982663673986,0.6365586613001392,0.6391242468880434,0.6346112611857967,0.6331374338719337
28.5,0.20936797900673979,0.17670031442358178,0.1407940462649469,0.6194411964776251,0.6365798684159977,0.6286387648255506,0.7171918463125475,0.6578783580316552,0.6437310313643433,0.627454862081289,0.6370330364539165,0.6395862734436144,0.6350784321091019,0.6335983744905779
28.6,0.2100008896293106,0.17726397757152,0.14122500768234494,0.6198787483460421,0.6370596386347733,0.6291147216715771,0.7179503465608575,0.6584099902481052,0.6442449883033003,0.6279412069963614,0.6375173162850044,0.6400683110547339,0.6355697797288947,0.6341028321309271
28.700000000000003,0.21070876695351318,0.17789590305038405,0.14171685070492102,0.6203436919462626,0.6375685623013667,0.6296195904151383,0.7187683588060971,0.6589869704367353,0.6448000136427621,0.6284622874473803,0.6380334624498583,0.6405799266993896,0.6360865726779,0.6346320435704801
28.8,0.2114950217010212,0.1786030632652258,0.14227661689471782,0.6208429952709624,0.6381194365876689,0.6301587362439509,0.719668690484397,0.659614117336084,0.6454088108404079,0.6290177148120335,0.6385952799117434,0.641130169282823,0.6366421136442216,0.6351922929222882
28.900000000000002,0.21236306459350746,0.17939243062109622,0.1429113478137782,0.6213836263128197,0.638725058665569,0.6307375243457312,0.7206741490318885,0.6602962496846912,0.6460840833539165,0.6296071004680138,0.639216573633924,0.641728087710276,0.6372497053159576,0.6357898642994073
29,0.21331630635264484,0.18027097752304702,0.14362808502414542,0.6219725530645119,0.6393982257069574,0.6313613199081954,0.7218075418847034,0.6610381862210946,0.6468385346409694,0.6302300557930114,0.6399111485796632,0.6423827308869924,0.6379226503812064,0.6364310418148863
29.1,0.21436868310065968,0.18125304406405093,0.1444315850624399,0.6226027199061999,0.640142459776267,0.6320456574689418,0.7230740164120724,0.6618622790943323,0.6476696014948641,0.6309023694412373,0.6406666668165486,0.6431117861313339,0.6386540315913644,0.6371381527620974
29.200000000000003,0.2155403910129493,0.18235261406512035,0.1453264823399833,0.6232760575387818,0.6409575777427677,0.6328076882478669,0.7244751548277604,0.6627926974997074,0.6485782145700906,0.6316485501104979,0.6414763155660447,0.6439319827904341,0.6394416067684094,0.6379334038498525
29.3,0.21684423089094249,0.18357612552336547,0.14631963523087213,0.6240130134360402,0.6418508189856025,0.6336552024561378,0.7260284168346886,0.6638369857451628,0.6495823181161225,0.6324812892438593,0.6423621875222304,0.6448509328126858,0.6403056912063215,0.638822898314375
29.400000000000002,0.2182930035360694,0.184930016435898,0.14741790210920247,0.6248340350717567,0.6428294228839155,0.6345959903049218,0.7277512621357866,0.6650026881386399,0.6506998563824294,0.6334132782843939,0.6433463753791858,0.6458762481464848,0.6412666001990817,0.6398127393918895
29.5,0.21989950974975905,0.18642072479982863,0.14862814134907032,0.6257595699197175,0.6439006288168507,0.6356378420053855,0.7296611504339816,0.6662973489880782,0.6519487736184825,0.6344572086751726,0.6444509718309879,0.6470155407402237,0.6423446490406697,0.640909030318617
29.6,0.22166576073092698,0.18804806886449746,0.14997390667954863,0.6267982666002355,0.6451005629273078,0.6367846121933589,0.731781073733375,0.6677343340597172,0.6533412253715831,0.6356179551338268,0.645694560591433,0.6482816363201299,0.6435445298826123,0.6421237769118405
29.700000000000003,0.22358892290730298,0.1898213706152646,0.1514768272017893,0.6279512245145981,0.646459284888946,0.6380542972713293,0.7341229032588488,0.6693312714729733,0.6548831241039386,0.6369041101244807,0.6470810304548188,0.6496890668118608,0.644870774674013,0.6434729214054052
29.8,0.22567452992353734,0.19176132365326876,0.1531408743480073,0.6292275673080427,0.6479749343770487,0.6394759001004486,0.7366874175444909,0.6711020990655509,0.6565830494373812,0.638333941709944,0.6486104317359722,0.651248003462952,0.6463434584052115,0.6449684716603796
29.900000000000002,0.2279281154242801,0.19388862157964937,0.15497001955041725,0.6306364186258115,0.6496456510669001,0.641078423541872,0.7394753951243975,0.6730607546751575,0.6584495809937431,0.6399257179530288,0.6502828147497237,0.6529686175209409,0.6479826560665527,0.6466224355378307
30,0.2303552130541822,0.19622395799554584,0.15696823424123352,0.6321869021131443,0.6514695746337839,0.6428908704567491,0.7424876145326574,0.6752211761394985,0.660491298394855,0.6416977069165418,0.6520982298109014,0.6548610802333664,0.6498084426483804,0.6484468208988292
30.1,0.23299236290807618,0.19877314792046746,0.15914161988086709,0.6339149992267967,0.6534816656027956,0.6448903340520229,0.7457593880637444,0.6776023107398219,0.6627446917634057,0.6436642235667294,0.6541074924202247,0.6569654879864922,0.6518387093953771,0.6504623376095475
30.200000000000003,0.23587301588078458,0.20153372146450182,0.16150508321045987,0.6358573267027698,0.6557223797637496,0.6470602378402902,0.7493203548016841,0.6802231525764135,0.6652438939524296,0.6458407742677189,0.6563612236998497,0.6593164032140323,0.6540842948691326,0.6526928646267429
30.3,0.23899807181694108,0.20451394486465588,0.1640758035833238,0.6380239611051636,0.6581980996890039,0.6494390801411929,0.7531627834649088,0.6830977097155425,0.6679939486792771,0.6482474141791458,0.6588591823967612,0.6619156962347059,0.6565546950353436,0.6551551634473434
30.400000000000002,0.24236843056117988,0.20772208435793568,0.166870960352771,0.6404249789980787,0.6609152079509175,0.652065359274372,0.7572789427718466,0.686239990223477,0.6709998996613071,0.6509041984606463,0.6616011272579525,0.6647652373672293,0.659259405859709,0.6578659955682786
30.5,0.24598499195813434,0.21116640618134827,0.1699077328721131,0.6430704569456139,0.6638800871218474,0.6549775735594678,0.7616611014409298,0.6896640021664853,0.6742667906158706,0.6538311822718502,0.6645868170304077,0.6678668969303224,0.6622079233079256,0.6608421224864788
30.6,0.24985042827050383,0.21486745456494802,0.17318973732467183,0.6459739147852352,0.6671072918668173,0.6581726775126283,0.7663114270521674,0.6933720074845231,0.677812928421181,0.6570322661676297,0.6678234923909829,0.6712394728690603,0.6654310544296453,0.6640868668203465
30.700000000000003,0.25397150319207634,0.21884167098897891,0.17671779854700276,0.6491499438856253,0.6706174911177196,0.6616377075923608,0.7712420779656842,0.6973687792993326,0.6816580669941199,0.6605100094918129,0.6713303373918375,0.6749086046328534,0.6689576408370468,0.6676054836558474
