% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 16:42"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
91.75,0.9990926531385713
91.76,0.9990932009802086
91.77,0.9990937399449452
91.78,0.9990942706913418
91.79,0.9990947938779866
91.8,0.9990953101634716
91.81,0.9990958202063626
91.82000000000001,0.9990963246652635
91.83,0.9990968241987358
91.84,0.9990973194653687
91.85000000000001,0.9990978111237522
91.86,0.9990982998324656
91.87,0.9990987862500931
91.88,0.9990992710352093
91.89,0.9990997548464018
91.9,0.9991002383422519
91.91,0.9991007221813486
91.92,0.999101207022273
91.93,0.9991016935236093
91.94,0.9991021823439249
91.95,0.9991026741418209
91.96000000000001,0.9991031695758702
91.97,0.9991036693046604
91.98,0.9991041739867718
91.99,0.9991046842807838
92,0.9991052008452765
92.01,0.999105720764545
92.02,0.9991062406838205
92.03,0.9991067606030937
92.04,0.9991072805223572
92.05,0.9991078004416363
92.06,0.9991083203608994
92.07000000000001,0.9991088402801668
92.08,0.9991093601994419
92.09,0.9991098801187174
92.10000000000001,0.9991104000379813
92.11,0.9991109199572499
92.12,0.9991114398765214
92.13,0.9991119597958007
92.14,0.9991124797150669
92.15,0.9991129996343296
92.16,0.999113519553605
92.17,0.9991140394728685
92.18,0.999114559392141
92.19,0.9991150793114132
92.2,0.9991155992306836
92.21000000000001,0.9991161191499542
92.22,0.9991166390692267
92.23,0.9991171589884958
92.24,0.9991176789077718
92.25,0.9991181988270358
92.26,0.9991187187463089
92.27,0.9991192386655716
92.28,0.9991197585848467
92.29,0.9991202785041122
92.3,0.9991207984233866
92.31,0.9991213183426516
92.32000000000001,0.9991218382619269
92.33,0.9991223581811964
92.34,0.9991228781004677
92.35000000000001,0.9991233980197329
92.36,0.9991239179390118
92.37,0.9991244378582826
92.38,0.9991249577775526
92.39,0.9991254776968225
92.4,0.99912599761609
92.41,0.9991265175353666
92.42,0.9991270374546328
92.43,0.9991275573738938
92.44,0.9991280772931642
92.45,0.9991285972124395
92.46000000000001,0.999129117131711
92.47,0.9991296370509849
92.48,0.9991301569702522
92.49,0.9991306768895211
92.5,0.9991311968087984
92.51,0.9991317167280593
92.52,0.9991322366473393
92.53,0.9991327565666022
92.54,0.9991332764858739
92.55,0.9991337964051482
92.56,0.9991343163244168
92.57000000000001,0.9991348362436866
92.58,0.9991353561629537
92.59,0.9991358760822244
92.60000000000001,0.9991363960014951
92.61,0.9991369159207677
92.62,0.9991374358400343
92.63,0.9991379557593089
92.64,0.9991384756785759
92.65,0.9991389955978452
92.66,0.9991395155171144
92.67,0.9991400354363851
92.68,0.999140555355657
92.69,0.9991410752749375
92.7,0.9991415951942045
92.71000000000001,0.9991421151134728
92.72,0.9991426350327417
92.73,0.9991431549520134
92.74,0.9991436748712788
92.75,0.9991441947905535
92.76,0.9991447147098277
92.77,0.9991452346290874
92.78,0.9991457545483636
92.79,0.999146274467631
92.8,0.999146794386905
92.81,0.9991473143061748
92.82000000000001,0.9991478342254478
92.83,0.9991483541447117
92.84,0.9991488740639832
92.85000000000001,0.9991493939832534
92.86,0.9991499139025225
92.87,0.999150433821789
92.88,0.9991509537410626
92.89,0.9991514736603325
92.9,0.9991519935796052
92.91,0.9991525134988746
92.92,0.9991530334181468
92.93,0.9991535533374152
92.94,0.9991540732566813
92.95,0.9991545931759548
92.96000000000001,0.9991551130952239
92.97,0.9991556330145032
92.98,0.999156152933772
92.99,0.999156672853039
93,0.9991571927723047
93.01,0.9991577126915787
93.02,0.9991582326108542
93.03,0.9991587525301143
93.04,0.9991592724493872
93.05,0.9991597923686576
93.06,0.9991603122879296
93.07000000000001,0.999160832207197
93.08,0.9991613521264696
93.09,0.9991618720457445
93.10000000000001,0.9991623919650093
93.11,0.999162911884277
93.12,0.9991634318035532
93.13,0.9991639517228242
93.14,0.9991644716420872
93.15,0.9991649915613616
93.16,0.9991655114806371
93.17,0.9991660313999058
93.18,0.9991665513191742
93.19,0.9991670712384463
93.2,0.999167591157714
93.21000000000001,0.9991681110769822
93.22,0.9991686309962557
93.23,0.9991691509155209
93.24,0.9991696708347902
93.25,0.9991701907540633
93.26,0.9991707106733326
93.27,0.999171230592612
93.28,0.9991717505118787
93.29,0.9991722704311444
93.3,0.9991727903504133
93.31,0.9991733102696825
93.32000000000001,0.9991738301889529
93.33,0.9991743501082251
93.34,0.9991748700274973
93.35000000000001,0.9991753899467674
93.36,0.999175909866038
93.37,0.9991764297853042
93.38,0.9991769497045826
93.39,0.9991774696238493
93.4,0.9991779895431173
93.41,0.9991785094623942
93.42,0.9991790293816575
93.43,0.999179549300932
93.44,0.9991800692202029
93.45,0.9991805891394686
93.46000000000001,0.9991811090587397
93.47,0.9991816289780131
93.48,0.9991821488972831
93.49,0.9991826688165497
93.5,0.999183188735821
93.51,0.9991837086550927
93.52,0.9991842285743626
93.53,0.9991847484936328
93.54,0.9991852684129079
93.55,0.9991857883321726
93.56,0.9991863082514439
93.57000000000001,0.999186828170713
93.58,0.9991873480899828
93.59,0.9991878680092549
93.60000000000001,0.9991883879285237
93.61,0.9991889078477959
93.62,0.9991894277670683
93.63,0.9991899476863391
93.64,0.9991904676056108
93.65,0.9991909875248792
93.66,0.9991915074441501
93.67,0.9991920273634217
93.68,0.9991925472826846
93.69,0.9991930672019579
93.7,0.9991935871212263
93.71000000000001,0.9991941070404964
93.72,0.9991946269597655
93.73,0.9991951468790419
93.74,0.9991956667983121
93.75,0.9991961867175844
93.76,0.9991967066368475
93.77,0.9991972265561261
93.78,0.9991977464753872
93.79,0.9991982663946677
93.8,0.9991987863139339
93.81,0.9991993062331994
93.82000000000001,0.9991998261524714
93.83,0.9992003460717428
93.84,0.999200865991015
93.85000000000001,0.9992013859102812
93.86,0.9992019058295563
93.87,0.9992024257488219
93.88,0.9992029456680901
93.89,0.9992034655873638
93.9,0.9992039855066394
93.91,0.999204505425901
93.92,0.9992050253451756
93.93,0.9992055452644505
93.94,0.9992060651837196
93.95,0.9992065851029821
93.96000000000001,0.9992071050222572
93.97,0.9992076249415272
93.98,0.9992081448608
93.99,0.9992086647800661
94,0.9992091846993452
94.01,0.999209704618608
94.02,0.9992102245378742
94.03,0.9992107444571543
94.04,0.9992112643764158
94.05,0.9992117842956845
94.06,0.9992123042149549
94.07000000000001,0.9992128241342243
94.08,0.9992133440534963
94.09,0.9992138639727645
94.10000000000001,0.9992143838920435
94.11,0.9992149038113125
94.12,0.9992154237305849
94.13,0.999215943649854
94.14,0.9992164635691249
94.15,0.9992169834883997
94.16,0.9992175034076647
94.17,0.9992180233269227
94.18,0.9992185432462009
94.19,0.9992190631654763
94.2,0.9992195830847447
94.21000000000001,0.99922010300401
94.22,0.9992206229232924
94.23,0.9992211428425507
94.24,0.9992216627618209
94.25,0.9992221826810929
94.26,0.9992227026003655
94.27,0.9992232225196358
94.28,0.9992237424389102
94.29,0.9992242623581742
94.3,0.9992247822774383
94.31,0.999225302196712
94.32000000000001,0.999225822115986
94.33,0.9992263420352513
94.34,0.9992268619545217
94.35000000000001,0.9992273818738011
94.36,0.9992279017930573
94.37,0.9992284217123317
94.38,0.9992289416316121
94.39,0.9992294615508771
94.4,0.9992299814701546
94.41,0.9992305013894113
94.42,0.9992310213086921
94.43,0.9992315412279567
94.44,0.9992320611472326
94.45,0.9992325810664977
94.46000000000001,0.9992331009857712
94.47,0.999233620905038
94.48,0.9992341408243124
94.49,0.9992346607435808
94.5,0.9992351806628514
94.51,0.9992357005821233
94.52,0.9992362205013877
94.53,0.9992367404206606
94.54,0.9992372603399299
94.55,0.9992377802592026
94.56,0.9992383001784717
94.57000000000001,0.9992388200977443
94.58,0.9992393400170201
94.59,0.9992398599362817
94.60000000000001,0.9992403798555508
94.61,0.9992408997748261
94.62,0.9992414196940923
94.63,0.9992419396133715
94.64,0.9992424595326381
94.65,0.9992429794519025
94.66,0.9992434993711761
94.67,0.9992440192904504
94.68,0.9992445392097152
94.69,0.9992450591289923
94.7,0.9992455790482484
94.71000000000001,0.9992460989675337
94.72,0.9992466188867957
94.73,0.9992471388060654
94.74,0.999247658725334
94.75,0.9992481786446112
94.76,0.999248698563881
94.77,0.9992492184831521
94.78,0.9992497384024247
94.79,0.9992502583216935
94.8,0.9992507782409605
94.81,0.9992512981602365
94.82000000000001,0.999251818079502
94.83,0.9992523379987648
94.84,0.9992528579180439
94.85000000000001,0.9992533778373118
94.86,0.9992538977565838
94.87,0.999254417675853
94.88,0.9992549375951201
94.89,0.9992554575143916
94.9,0.9992559774336645
94.91,0.9992564973529361
94.92,0.9992570172722001
94.93,0.9992575371914751
94.94,0.9992580571107402
94.95,0.9992585770300152
94.96000000000001,0.9992590969492883
94.97,0.9992596168685562
94.98,0.9992601367878242
94.99,0.9992606567071005
95,0.9992611766263749
95.01,0.9992616965456309
95.02,0.9992622164649115
95.03,0.9992627363841783
95.04,0.999263256303448
95.05,0.99926377622272
95.06,0.9992642961419904
95.07000000000001,0.9992648160612589
95.08,0.9992653359805322
95.09,0.9992658558998011
95.10000000000001,0.9992663758190697
95.11,0.9992668957383436
95.12,0.9992674156576054
95.13,0.9992679355768826
95.14,0.9992684554961537
95.15,0.9992689754154171
95.16,0.9992694953346938
95.17,0.9992700152539684
95.18,0.9992705351732339
95.19,0.9992710550924987
95.2,0.9992715750117731
95.21000000000001,0.9992720949310413
95.22,0.9992726148503148
95.23,0.9992731347695818
95.24,0.9992736546888498
95.25,0.9992741746081262
95.26,0.9992746945273899
95.27,0.9992752144466622
95.28,0.9992757343659331
95.29,0.9992762542852055
95.3,0.9992767742044746
95.31,0.9992772941237467
95.32000000000001,0.9992778140430131
95.33,0.9992783339622893
95.34,0.9992788538815555
95.35000000000001,0.9992793738008295
95.36,0.9992798937201011
95.37,0.9992804136393604
95.38,0.9992809335586361
95.39,0.9992814534779129
95.4,0.9992819733971731
95.41,0.9992824933164455
95.42,0.9992830132357223
95.43,0.9992835331549815
95.44,0.999284053074263
95.45,0.9992845729935304
95.46000000000001,0.9992850929128034
95.47,0.9992856128320633
95.48,0.9992861327513408
95.49,0.9992866526706057
95.5,0.9992871725898843
95.51,0.9992876925091506
95.52,0.9992882124284219
95.53,0.9992887323476908
95.54,0.9992892522669603
95.55,0.9992897721862313
95.56,0.9992902921055044
95.57000000000001,0.9992908120247741
95.58,0.999291331944045
95.59,0.9992918518633113
95.60000000000001,0.9992923717825823
95.61,0.9992928917018588
95.62,0.9992934116211216
95.63,0.9992939315403999
95.64,0.9992944514596674
95.65,0.999294971378935
95.66,0.9992954912982112
95.67,0.999296011217471
95.68,0.9992965311367445
95.69,0.999297051056013
95.7,0.9992975709752872
95.71000000000001,0.9992980908945563
95.72,0.9992986108138259
95.73,0.9992991307330952
95.74000000000001,0.9992996506523683
95.75,0.9993001705716386
95.76,0.9993006904909056
95.77,0.9993012104101767
95.78,0.9993017303294429
95.79,0.9993022502487221
95.8,0.9993027701679856
95.81,0.99930329008726
95.82000000000001,0.9993038100065329
95.83,0.9993043299258062
95.84,0.9993048498450656
95.85000000000001,0.9993053697643434
95.86,0.999305889683612
95.87,0.9993064096028803
95.88,0.999306929522154
95.89,0.9993074494414167
95.9,0.9993079693606935
95.91,0.9993084892799619
95.92,0.9993090091992387
95.93,0.9993095291185091
95.94,0.9993100490377744
95.95,0.9993105689570483
95.96000000000001,0.999311088876314
95.97,0.9993116087955791
95.98,0.9993121287148522
95.99000000000001,0.9993126486341187
96,0.9993131685533987
96.01,0.999313688472662
96.02,0.9993142083919417
96.03,0.9993147283112047
96.04,0.9993152482304769
96.05,0.9993157681497473
96.06,0.9993162880690211
96.07000000000001,0.9993168079882832
96.08,0.9993173279075604
96.09,0.9993178478268322
96.10000000000001,0.9993183677460993
96.11,0.9993188876653689
96.12,0.9993194075846411
96.13,0.9993199275039093
96.14,0.9993204474231826
96.15,0.9993209673424531
96.16,0.999321487261716
96.17,0.9993220071809886
96.18,0.999322527100255
96.19,0.9993230470195333
96.2,0.9993235669388044
96.21000000000001,0.9993240868580722
96.22,0.9993246067773435
96.23,0.9993251266966169
96.24000000000001,0.999325646615884
96.25,0.9993261665351562
96.26,0.9993266864544259
96.27,0.9993272063736889
96.28,0.9993277262929602
96.29,0.9993282462122397
96.3,0.9993287661315026
96.31,0.9993292860507773
96.32000000000001,0.9993298059700426
96.33,0.9993303258893135
96.34,0.9993308458085852
96.35000000000001,0.9993313657278627
96.36,0.9993318856471255
96.37,0.9993324055663975
96.38,0.9993329254856665
96.39,0.9993334454049353
96.4,0.9993339653242064
96.41,0.9993344852434766
96.42,0.999335005162747
96.43,0.9993355250820186
96.44,0.9993360450012919
96.45,0.9993365649205608
96.46000000000001,0.9993370848398272
96.47,0.9993376047590966
96.48,0.9993381246783717
96.49000000000001,0.9993386445976437
96.5,0.9993391645169143
96.51,0.9993396844361799
96.52,0.9993402043554523
96.53,0.9993407242747228
96.54,0.9993412441939912
96.55,0.999341764113265
96.56,0.9993422840325372
96.57000000000001,0.9993428039518039
96.58,0.9993433238710694
96.59,0.999343843790337
96.60000000000001,0.9993443637096123
96.61,0.9993448836288819
96.62,0.9993454035481538
96.63,0.9993459234674239
96.64,0.9993464433866985
96.65,0.9993469633059672
96.66,0.9993474832252289
96.67,0.9993480031445015
96.68,0.9993485230637736
96.69,0.9993490429830463
96.7,0.9993495629023149
96.71000000000001,0.999350082821587
96.72,0.9993506027408481
96.73,0.9993511226601285
96.74000000000001,0.9993516425793973
96.75,0.9993521624986665
96.76,0.9993526824179376
96.77,0.9993532023372047
96.78,0.9993537222564829
96.79,0.999354242175737
96.8,0.9993547620950225
96.81,0.9993552820142898
96.82000000000001,0.9993558019335704
96.83,0.9993563218528325
96.84,0.9993568417720954
96.85000000000001,0.9993573616913725
96.86,0.9993578816106373
96.87,0.9993584015299054
96.88,0.999358921449182
96.89,0.9993594413684516
96.9,0.9993599612877264
96.91,0.9993604812069883
96.92,0.9993610011262647
96.93,0.9993615210455307
96.94,0.9993620409647962
96.95,0.9993625608840732
96.96000000000001,0.9993630808033405
96.97,0.9993636007226098
96.98,0.9993641206418853
96.99000000000001,0.9993646405611547
97,0.9993651604804282
97.01,0.9993656803996931
97.02,0.9993662003189662
97.03,0.9993667202382412
97.04,0.9993672401575027
97.05,0.9993677600767737
97.06,0.9993682799960462
97.07000000000001,0.9993687999153162
97.08,0.9993693198345904
97.09,0.999369839753858
97.10000000000001,0.999370359673125
97.11,0.9993708795923933
97.12,0.9993713995116702
97.13,0.9993719194309342
97.14,0.9993724393502108
97.15,0.9993729592694716
97.16,0.999373479188742
97.17,0.9993739991080268
97.18,0.9993745190272886
97.19,0.9993750389465602
97.2,0.9993755588658297
97.21000000000001,0.9993760787850982
97.22,0.9993765987043723
97.23,0.9993771186236411
97.24000000000001,0.9993776385429106
97.25,0.9993781584621901
97.26,0.9993786783814501
97.27,0.9993791983007276
97.28,0.9993797182199886
97.29,0.9993802381392688
97.3,0.9993807580585365
97.31,0.9993812779777953
97.32000000000001,0.9993817978970742
97.33,0.9993823178163401
97.34,0.9993828377356094
97.35000000000001,0.9993833576548877
97.36,0.9993838775741561
97.37,0.9993843974934297
97.38,0.9993849174126974
97.39,0.999385437331965
97.4,0.9993859572512386
97.41,0.9993864771705088
97.42,0.9993869970897812
97.43,0.9993875170090457
97.44,0.9993880369283157
97.45,0.9993885568475881
97.46000000000001,0.9993890767668621
97.47,0.9993895966861331
97.48,0.9993901166054046
97.49000000000001,0.9993906365246705
97.5,0.9993911564439405
97.51,0.9993916763632151
97.52,0.9993921962824746
97.53,0.9993927162017519
97.54,0.9993932361210265
97.55,0.9993937560402919
97.56,0.9993942759595628
97.57000000000001,0.9993947958788303
97.58,0.9993953157980985
97.59,0.9993958357173699
97.60000000000001,0.9993963556366452
97.61,0.9993968755559121
97.62,0.9993973954751811
97.63,0.9993979153944517
97.64,0.9993984353137225
97.65,0.9993989552329963
97.66,0.9993994751522634
97.67,0.999399995071531
97.68,0.999400514990801
97.69,0.9994010349100754
97.7,0.9994015548293413
97.71000000000001,0.9994020747486148
97.72,0.9994025946678852
97.73,0.999403114587154
97.74000000000001,0.9994036345064204
97.75,0.999404154425695
97.76,0.9994046743449703
97.77,0.9994051942642405
97.78,0.9994057141835067
97.79,0.999406234102782
97.8,0.9994067540220487
97.81,0.9994072739413151
97.82000000000001,0.9994077938605866
97.83,0.9994083137798615
97.84,0.9994088336991338
97.85000000000001,0.999409353618402
97.86,0.9994098735376793
97.87,0.9994103934569372
97.88,0.9994109133762085
97.89,0.9994114332954838
97.9,0.99941195321475
97.91,0.99941247313402
97.92,0.9994129930532905
97.93,0.9994135129725626
97.94,0.9994140328918242
97.95,0.9994145528110985
97.96000000000001,0.9994150727303713
97.97,0.9994155926496431
97.98,0.9994161125689084
97.99000000000001,0.9994166324881851
98,0.9994171524074593
98.01,0.9994176723267268
98.02,0.9994181922459919
98.03,0.9994187121652642
98.04,0.9994192320845378
98.05,0.9994197520038051
98.06,0.9994202719230808
98.07000000000001,0.9994207918423488
98.08,0.999421311761616
98.09,0.9994218316808866
98.10000000000001,0.9994223516001584
98.11,0.9994228715194297
98.12,0.9994233914386937
98.13,0.9994239113579713
98.14,0.9994244312772421
98.15,0.9994249511965102
98.16,0.9994254711157748
98.17,0.9994259910350473
98.18,0.9994265109543232
98.19,0.9994270308735939
98.2,0.9994275507928617
98.21000000000001,0.9994280707121406
98.22,0.9994285906313983
98.23,0.9994291105506671
98.24000000000001,0.999429630469935
98.25,0.9994301503892137
98.26,0.9994306703084841
98.27,0.9994311902277556
98.28,0.9994317101470273
98.29,0.9994322300662897
98.3,0.9994327499855656
98.31,0.9994332699048326
98.32000000000001,0.9994337898241008
98.33,0.9994343097433688
98.34,0.9994348296626456
98.35000000000001,0.999435349581915
98.36,0.9994358695011804
98.37,0.999436389420459
98.38,0.9994369093397214
98.39,0.9994374292589908
98.4,0.9994379491782661
98.41,0.9994384690975334
98.42,0.9994389890168045
98.43,0.9994395089360768
98.44,0.999440028855341
98.45,0.9994405487746201
98.46000000000001,0.9994410686938887
