% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 21 2026, 16:01"
% Table,Table 1 - c_Sensor
% Time (s),c_CNN (mol/m^3)
8.02,-1.4064254886714817E-29
8.03,-1.4862330963060115E-29
8.040000000000001,-1.5684617093848524E-29
8.05,-1.6531113279079568E-29
8.06,-1.7401819518753925E-29
8.07,-1.8296735812870779E-29
8.08,-1.9215862161430996E-29
8.09,-2.0159198564433744E-29
8.1,-2.1126745021879668E-29
8.11,-2.269752688459996E-29
8.120000000000001,-2.454624309829545E-29
8.13,-2.6486751041333644E-29
8.14,-2.851905071371371E-29
8.15,-3.064314211543727E-29
8.16,-3.285902524650324E-29
8.17,-3.516670010691202E-29
8.18,-3.75661666966632E-29
8.19,-4.0057425015757347E-29
8.2,-4.264047506419426E-29
8.21,-4.531531684197397E-29
8.22,-4.80819503490966E-29
8.23,-5.094037558556186E-29
8.24,-5.389059255136978E-29
8.25,-5.69326012465198E-29
8.26,-6.006640167101319E-29
8.27,-6.329199382484844E-29
8.28,-6.660937770802737E-29
8.290000000000001,-7.001855332055006E-29
8.3,-7.351952066241325E-29
8.31,-7.711227973362084E-29
8.32,-8.079683053416948E-29
8.33,-8.594533397595896E-29
8.34,-9.225728270544109E-29
8.35,-9.886175197445341E-29
8.36,-1.0575874178299728E-28
8.370000000000001,-1.1294825213107054E-28
8.38,-1.2043028301867352E-28
8.39,-1.2820483444580792E-28
8.4,-1.3627190641247422E-28
8.41,-1.4463149891866948E-28
8.42,-1.5328361196439455E-28
8.43,-1.6222824554965208E-28
8.44,-1.7146539967443988E-28
8.45,-1.8099507433875577E-28
8.46,-1.9081726954260654E-28
8.47,-2.00931985285985E-28
8.48,-2.113392215688949E-28
8.49,-2.220389783913327E-28
8.5,-2.3303125575330464E-28
8.51,-2.443160536548043E-28
8.52,-2.5589337209583794E-28
8.53,-2.677632110763986E-28
8.540000000000001,-2.799255705964959E-28
8.55,-2.9269351758983785E-28
8.56,-3.061755150315973E-28
8.57,-3.200111105051812E-28
8.58,-3.3420030401058904E-28
8.59,-3.4874309554781923E-28
8.6,-3.6363948511687656E-28
8.61,-3.7888947271776185E-28
8.620000000000001,-3.9449305835046947E-28
8.63,-4.104502420149993E-28
8.64,-4.267610237113551E-28
8.65,-4.4342540343954035E-28
8.66,-4.604433811995536E-28
8.67,-4.778149569913881E-28
8.68,-4.955401308150489E-28
8.69,-5.136189026705334E-28
8.700000000000001,-5.320512725578404E-28
8.71,-5.508372404769803E-28
8.72,-5.6997680642793025E-28
8.73,-5.894699704107225E-28
8.74,-6.093167324253289E-28
8.75,-6.295170924717696E-28
8.76,-6.50071050550026E-28
8.77,-6.486471894016029E-28
8.78,-5.9272735107139845E-28
8.790000000000001,-5.306643270623737E-28
8.8,-4.6245811737454725E-28
8.81,-3.881087220079112E-28
8.82,-3.0761614096246605E-28
8.83,-2.2098037423821283E-28
8.84,-1.2820142183514649E-28
8.85,-2.927928375327129E-29
8.86,7.578604000741781E-29
8.870000000000001,1.8699454944693178E-28
8.88,3.043462445652402E-28
8.89,4.278411253623609E-28
8.9,5.574791918382841E-28
8.91,6.932604439930324E-28
8.92,8.351848818265738E-28
8.93,9.832525053389282E-28
8.94,1.1374633145301083E-27
8.950000000000001,1.2978173094001063E-27
8.96,1.4643144899488874E-27
8.97,1.6369548561764836E-27
8.98,1.8157384080829175E-27
8.99,2.1415586224981033E-27
9,3.266223283923332E-27
9.01,4.476604772260902E-27
9.02,5.772703087510776E-27
9.03,7.154518229672947E-27
9.040000000000001,8.622050198747822E-27
9.05,1.0175298994734843E-26
9.06,1.181426461763398E-26
9.07,1.3538947067445457E-26
9.08,1.5349346344169614E-26
9.09,1.7245462447805745E-26
9.1,1.9227295378354382E-26
9.11,2.1294845135815403E-26
9.120000000000001,2.3448111720188845E-26
9.13,2.5687095131474414E-26
9.14,2.8011795369672574E-26
9.15,3.042221243478295E-26
9.16,3.291834632680576E-26
9.17,3.550019704574054E-26
9.18,3.8167764591588026E-26
9.19,4.0921048964347484E-26
9.200000000000001,4.3760050164019597E-26
9.21,4.677268076782387E-26
9.22,5.788954789834929E-26
9.23,6.979186420130158E-26
9.24,8.247962967667843E-26
9.25,9.595284432448089E-26
9.26,1.102115081447105E-25
9.27,1.2525562113736355E-25
9.28,1.4108518330244108E-25
9.290000000000001,1.5770019463994983E-25
9.3,1.7510065514988133E-25
9.31,1.9328656483223677E-25
9.32,2.1225792368701876E-25
9.33,2.3201473171422557E-25
9.34,2.5255698891385547E-25
9.35,2.7388469528591285E-25
9.36,2.959978508303949E-25
9.370000000000001,3.188964555473079E-25
9.38,3.4258050943664297E-25
9.39,3.6705001249840104E-25
9.4,3.9230496473258826E-25
9.41,4.183453661391992E-25
9.42,4.451712167182333E-25
9.43,4.727825164696996E-25
9.44,5.535351083163078E-25
9.450000000000001,6.482284261997669E-25
9.46,7.489743629505407E-25
9.47,8.557729185686695E-25
9.48,9.686240930541254E-25
9.49,1.0875278864069368E-24
9.5,1.2124842986270596E-24
9.51,1.343493329714538E-24
9.52,1.4805549796693312E-24
9.53,1.623669248491471E-24
9.540000000000001,1.772836136180996E-24
9.55,1.92805564273782E-24
9.56,2.0893277681619647E-24
9.57,2.256652512453464E-24
9.58,2.4300298756122927E-24
9.59,2.6094598576384757E-24
9.6,2.7949424585319685E-24
9.61,2.986477678292823E-24
9.620000000000001,3.1840655169210593E-24
9.63,3.3877059744165916E-24
9.64,3.5973990507794065E-24
9.65,3.813144746009624E-24
9.66,4.3275778421717594E-24
9.67,4.994507676132083E-24
9.68,5.70321601483933E-24
9.69,6.4537028582933234E-24
9.700000000000001,7.24596820649426E-24
9.71,8.080012059441889E-24
9.72,8.95583441713625E-24
9.73,9.873435279577515E-24
9.74,1.0832814646765636E-23
9.75,1.1833972518700443E-23
9.76,1.2876908895382113E-23
9.77,1.3961623776810352E-23
9.78,1.5088117162985682E-23
9.790000000000001,1.6256389053908024E-23
9.8,1.7466439449577032E-23
9.81,1.8718268349992787E-23
9.82,2.0011875755154938E-23
9.83,2.134726166506406E-23
9.84,2.2724426079720287E-23
9.85,2.4143368999123257E-23
9.86,2.560409042327271E-23
9.870000000000001,2.710659035216956E-23
9.88,3.009392996297601E-23
9.89,3.439084879997061E-23
9.9,3.895279459968112E-23
9.91,4.377976736210775E-23
9.92,4.887176708725073E-23
9.93,5.422879377510987E-23
9.94,5.98508474256855E-23
9.950000000000001,6.57379280389784E-23
9.96,7.189003561498568E-23
9.97,7.830717015370943E-23
9.98,8.498933165514943E-23
9.99,9.193652011930522E-23
10,9.91487355461786E-23
10.01,1.0662597793576683E-22
10.02,1.1436824728807318E-22
10.03,1.22375543603094E-22
10.040000000000001,1.3064786688083405E-22
10.05,1.3918521712128484E-22
10.06,1.4798759432445621E-22
10.07,1.5705499849033986E-22
10.08,1.6638742961894248E-22
10.09,1.759848877102617E-22
10.1,1.920372825456196E-22
10.11,2.1776863693326093E-22
10.120000000000001,2.4506583849714552E-22
10.13,2.7392888723725345E-22
10.14,3.043577831535972E-22
10.15,3.363525262461757E-22
10.16,3.6991311651498758E-22
10.17,4.050395539600377E-22
10.18,4.417318385813145E-22
10.19,4.799899703788365E-22
10.200000000000001,5.198139493525928E-22
10.21,5.612037755025714E-22
10.22,6.041594488287953E-22
10.23,6.486809693312466E-22
10.24,6.94768337009937E-22
10.25,7.424215518648543E-22
10.26,7.916406138960103E-22
10.27,8.424255231033942E-22
10.28,8.947762794870309E-22
10.290000000000001,9.486928830468932E-22
10.3,1.0041753337829977E-21
10.31,1.0612236316953082E-21
10.32,1.1417348072305242E-21
10.33,1.2862911669388891E-21
10.34,1.439534960918661E-21
10.35,1.6014661891698279E-21
10.36,1.7720848516923727E-21
10.370000000000001,1.951390948486343E-21
10.38,2.1393844795516808E-21
10.39,2.3360654448884175E-21
10.4,2.5414338444965152E-21
10.41,2.7554896783760192E-21
10.42,2.9782329465269528E-21
10.43,3.209663648949243E-21
10.44,3.449781785642921E-21
10.450000000000001,3.698587356608036E-21
10.46,3.9560803618445335E-21
10.47,4.222260801352361E-21
10.48,4.497128675131595E-21
10.49,4.780683983182247E-21
10.5,5.072926725504277E-21
10.51,5.373856902097654E-21
10.52,5.683474512962506E-21
10.53,6.0017795580987165E-21
10.540000000000001,6.3808032890922495E-21
10.55,7.147413556371874E-21
10.56,7.959541157309913E-21
10.57,8.817186091906498E-21
10.58,9.720348360161581E-21
10.59,1.0669027962075154E-20
10.6,1.166322489764711E-20
10.61,1.2702939166877682E-20
10.620000000000001,1.378817076976685E-20
10.63,1.4918919706314334E-20
10.64,1.609518597652026E-20
10.65,1.731696958038468E-20
10.66,1.858427051790772E-20
10.67,1.9897088789089158E-20
10.68,2.1255424393929106E-20
10.69,2.2659277332427466E-20
10.700000000000001,2.4108647604584482E-20
10.71,2.5603535210400147E-20
10.72,2.714394014987365E-20
10.73,2.8729862423006186E-20
10.74,3.0361302029796816E-20
10.75,3.203825897024591E-20
10.76,3.3760733244353856E-20
10.77,3.757479286591089E-20
10.78,4.16561313956726E-20
10.790000000000001,4.5963645575631727E-20
10.8,5.04973354057873E-20
10.81,5.525720088614007E-20
10.82,6.024324201668892E-20
10.83,6.545545879743564E-20
10.84,7.089385122837993E-20
10.85,7.655841930952015E-20
10.86,8.244916304085813E-20
10.870000000000001,8.856608242239358E-20
10.88,9.49091774541267E-20
10.89,1.0147844813605502E-19
10.9,1.082738944681811E-19
10.91,1.1529551645050362E-19
10.92,1.2254331408302374E-19
10.93,1.3001728736574152E-19
10.94,1.3771743629865568E-19
10.950000000000001,1.4564376088176752E-19
10.96,1.5379626111507486E-19
10.97,1.6217493699858274E-19
10.98,1.7077978853228708E-19
10.99,1.8767248991575328E-19
11,2.0719144293491324E-19
11.01,2.277798716178718E-19
11.02,2.4943777596462037E-19
11.03,2.721651559751692E-19
11.040000000000001,2.959620116495181E-19
11.05,3.2082834298766266E-19
11.06,3.467641499896003E-19
11.07,3.737694326553332E-19
11.08,4.018441909848693E-19
11.09,4.30988424978197E-19
11.1,4.612021346353205E-19
11.11,4.924853199562344E-19
11.120000000000001,5.248379809409669E-19
11.13,5.582601175894711E-19
11.14,5.927517299017847E-19
11.15,6.283128178778875E-19
11.16,6.6494338151779455E-19
11.17,7.026434208214971E-19
11.18,7.4141293578899315E-19
11.19,7.812519264202751E-19
11.200000000000001,8.2216039271537735E-19
11.21,8.934970479590206E-19
11.22,9.82592728849075E-19
11.23,1.0765143782371723E-18
11.24,1.175261996123346E-18
11.25,1.2788355825075605E-18
11.26,1.387235137389836E-18
11.27,1.5004606607701767E-18
11.28,1.6185121526485443E-18
11.290000000000001,1.7413896130250126E-18
11.3,1.869093041899504E-18
11.31,2.0016224392720743E-18
11.32,2.1389778051426615E-18
11.33,2.281159139511328E-18
11.34,2.4281664423780732E-18
11.35,2.5799997137428302E-18
11.36,2.736658953605665E-18
11.370000000000001,2.898144161966593E-18
11.38,3.064455338825541E-18
11.39,3.235592484182527E-18
11.4,3.4115555980375928E-18
11.41,3.592344680390683E-18
11.42,3.777959731241864E-18
11.43,4.06592996835991E-18
11.44,4.455054113646671E-18
11.450000000000001,4.865011063921056E-18
11.46,5.295800819182751E-18
11.47,5.747423379431969E-18
11.48,6.219878744668671E-18
11.49,6.7131669148928404E-18
11.5,7.227287890104403E-18
11.51,7.762241670303533E-18
11.52,8.318028255490084E-18
11.53,8.894647645664147E-18
11.540000000000001,9.492099840825647E-18
11.55,1.0110384840974716E-17
11.56,1.0749502646111152E-17
11.57,1.1409453256235273E-17
11.58,1.2090236671346529E-17
11.59,1.2791852891445477E-17
11.6,1.3514301916531857E-17
11.61,1.4257583746605516E-17
11.620000000000001,1.5021698381667024E-17
11.63,1.580664582171593E-17
11.64,1.6612426066751954E-17
11.65,1.7726235448056512E-17
11.66,1.9355943964441738E-17
11.67,2.1071872822703837E-17
11.68,2.2874022022843158E-17
11.69,2.4762391564859414E-17
11.700000000000001,2.6736981448753233E-17
11.71,2.879779167452339E-17
11.72,3.09448222421715E-17
11.73,3.317807315169596E-17
11.74,3.549754440309807E-17
11.75,3.7903235996376584E-17
11.76,4.0395147931532454E-17
11.77,4.297328020856528E-17
11.78,4.563763282747541E-17
11.790000000000001,4.8388205788263064E-17
11.8,5.1224999090926945E-17
11.81,5.414801273546837E-17
11.82,5.715724672188682E-17
11.83,6.025270105018232E-17
11.84,6.343437572035472E-17
11.85,6.670227073240357E-17
11.86,7.005638608633008E-17
11.870000000000001,7.419283752259413E-17
11.88,8.075100423436163E-17
11.89,8.765195808854383E-17
11.9,9.489569908514155E-17
11.91,1.024822272241527E-16
11.92,1.1041154250557867E-16
11.93,1.1868364492942103E-16
11.94,1.2729853449567566E-16
11.950000000000001,1.3625621120434732E-16
11.96,1.4555667505543333E-16
11.97,1.5519992604893353E-16
11.98,1.651859641848479E-16
11.99,1.7551478946317603E-16
12,1.861864018839217E-16
12.01,1.9720080144707832E-16
12.02,2.0855798815265258E-16
12.030000000000001,2.2025796200064316E-16
12.040000000000001,2.32300722991045E-16
12.05,2.44686271123864E-16
12.06,2.5741460639909514E-16
12.07,2.704857288167414E-16
12.08,2.838996383768031E-16
12.09,2.9867927109638757E-16
12.1,3.2408309585030214E-16
12.11,3.507984863370911E-16
12.120000000000001,3.7882544255675654E-16
12.13,4.0816396450929153E-16
12.14,4.3881405219470934E-16
12.15,4.707757056129997E-16
12.16,5.040489247641582E-16
12.17,5.386337096482038E-16
12.18,5.745300602651141E-16
12.19,6.117379766149031E-16
12.200000000000001,6.502574586975691E-16
12.21,6.900885065131115E-16
12.22,7.312311200615236E-16
12.23,7.73685299342812E-16
12.24,8.174510443569812E-16
12.25,8.625283551040147E-16
12.26,9.08917231583926E-16
12.27,9.566176737967216E-16
12.280000000000001,1.0056296817423924E-15
12.290000000000001,1.0559532554209328E-15
12.3,1.1075883948323387E-15
12.31,1.1605350999766162E-15
12.32,1.2533745113743058E-15
12.33,1.353095526493837E-15
12.34,1.4576542107128928E-15
12.35,1.56705056403151E-15
12.36,1.6812845864496541E-15
12.370000000000001,1.8003562779673605E-15
12.38,1.924265638584591E-15
12.39,2.0530126683013724E-15
12.4,2.1865973671176716E-15
12.41,2.3250197350335204E-15
12.42,2.4682797720489147E-15
12.43,2.6163774781638483E-15
12.44,2.7693128533783516E-15
12.450000000000001,2.9270858976924055E-15
12.46,3.0896966111059348E-15
12.47,3.2571449936190877E-15
12.48,3.4294310452317307E-15
12.49,3.6065547659438935E-15
12.5,3.788516155755645E-15
12.51,3.975315214666904E-15
12.52,4.1669519426777316E-15
12.530000000000001,4.363426339788106E-15
12.540000000000001,4.678482661736344E-15
12.55,5.037943936393459E-15
12.56,5.414632870072944E-15
12.57,5.808549462774847E-15
12.58,6.219693714499039E-15
12.59,6.6480656252457585E-15
12.6,7.093665195014797E-15
12.61,7.55649242380622E-15
12.620000000000001,8.036547311620195E-15
12.63,8.533829858456363E-15
12.64,9.048340064314901E-15
12.65,9.580077929195888E-15
12.66,1.0129043453099359E-14
12.67,1.0695236636025203E-14
12.68,1.1278657477973414E-14
12.69,1.1879305978943838E-14
12.700000000000001,1.2497182138936907E-14
12.71,1.313228595795243E-14
12.72,1.3784617435990046E-14
12.73,1.4454176573050404E-14
12.74,1.5140963369132787E-14
12.75,1.5844977824237652E-14
12.76,1.6879445412677738E-14
12.77,1.813259256698264E-14
12.780000000000001,1.94450629319748E-14
12.790000000000001,2.081685650765305E-14
12.8,2.2247973294018366E-14
12.81,2.3738413291070562E-14
12.82,2.5288176498809608E-14
12.83,2.689726291723532E-14
12.84,2.8565672546348075E-14
12.85,3.029340538614757E-14
12.86,3.20804614366336E-14
12.870000000000001,3.392684069780732E-14
12.88,3.5832543169666967E-14
12.89,3.779756885221399E-14
12.9,3.982191774544767E-14
12.91,4.190558984936791E-14
12.92,4.404858516397567E-14
12.93,4.625090368926928E-14
12.94,4.851254542525032E-14
12.950000000000001,5.083351037191825E-14
12.96,5.3213798529273E-14
12.97,5.565340989731451E-14
12.98,5.894491357770534E-14
12.99,6.317596038825777E-14
13,6.760481786819354E-14
13.01,7.223148601751126E-14
13.02,7.705596483621506E-14
13.030000000000001,8.207825432430018E-14
13.040000000000001,8.72983544817704E-14
13.05,9.271626530862283E-14
13.06,9.833198680485969E-14
13.07,1.0414551897047918E-13
13.08,1.1015686180548156E-13
13.09,1.1636601530986805E-13
13.1,1.2277297948363976E-13
13.11,1.293777543267923E-13
13.120000000000001,1.3618033983932922E-13
13.13,1.431807360212505E-13
13.14,1.5037894287255383E-13
13.15,1.5777496039324114E-13
13.16,1.6536878858331215E-13
13.17,1.7316042744276786E-13
13.18,1.8114987697160212E-13
13.19,1.8933713716982492E-13
13.200000000000001,1.9950149190048523E-13
13.21,2.1335622082877357E-13
13.22,2.27850600344803E-13
13.23,2.4298463044856966E-13
13.24,2.5875831114007694E-13
13.25,2.751716424193206E-13
13.26,2.9222462428630144E-13
13.27,3.0991725674101993E-13
13.280000000000001,3.2824953978348567E-13
13.290000000000001,3.472214734136821E-13
13.3,3.668330576316187E-13
13.31,3.8708429243729573E-13
13.32,4.0797517783070706E-13
13.33,4.2950571381186175E-13
13.34,4.516759003807482E-13
13.35,4.744857375373762E-13
13.36,4.979352252817438E-13
13.370000000000001,5.220243636138554E-13
13.38,5.467531525336995E-13
13.39,5.721215920412785E-13
13.4,5.981296821365983E-13
13.41,6.247774228196575E-13
13.42,6.552857614593731E-13
13.43,6.993460513358813E-13
13.44,7.454150536630924E-13
13.450000000000001,7.934927684409775E-13
13.46,8.435791956695375E-13
13.47,8.956743353487741E-13
13.48,9.497781874787023E-13
13.49,1.00589075205929E-12
13.5,1.0640120290905567E-12
13.51,1.1241420185725163E-12
13.52,1.1862807205051604E-12
13.530000000000001,1.250428134888469E-12
13.540000000000001,1.3165842617224602E-12
13.55,1.3847491010071251E-12
13.56,1.4549226527424682E-12
13.57,1.5271049169284962E-12
13.58,1.6012958935651933E-12
13.59,1.677495582652585E-12
13.6,1.7557039841906452E-12
13.61,1.8359210981793827E-12
13.620000000000001,1.918146924618831E-12
13.63,2.0023814635089025E-12
13.64,2.091513047170088E-12
13.65,2.2277750404247103E-12
13.66,2.370171471780879E-12
13.67,2.5187023412386135E-12
13.68,2.673367648797904E-12
13.69,2.834167394458769E-12
13.700000000000001,3.0011015782211696E-12
13.71,3.1741702000851448E-12
13.72,3.353373260050668E-12
13.73,3.538710758117783E-12
13.74,3.730182694286425E-12
13.75,3.927789068556638E-12
13.76,4.131529880928441E-12
13.77,4.341405131401788E-12
13.780000000000001,4.557414819976704E-12
13.790000000000001,4.779558946653145E-12
13.8,5.0078375114311526E-12
13.81,5.242250514310768E-12
13.82,5.4827979552919135E-12
13.83,5.7294798343746595E-12
13.84,5.982296151558895E-12
13.85,6.241246906844779E-12
13.86,6.506332100232094E-12
13.870000000000001,6.905418807763796E-12
13.88,7.334022234832455E-12
13.89,7.780870383057497E-12
13.9,8.24596325243928E-12
13.91,8.729300842977431E-12
13.92,9.230883154672163E-12
13.93,9.750710187523465E-12
13.94,1.0288781941531182E-11
13.950000000000001,1.084509841669557E-11
13.96,1.141965961301637E-11
13.97,1.2012465530493694E-11
13.98,1.2623516169127643E-11
13.99,1.3252811528917962E-11
14,1.3900351609864825E-11
14.01,1.4566136411968406E-11
14.02,1.5250165935228347E-11
14.030000000000001,1.59524401796449E-11
14.040000000000001,1.6672959145218007E-11
14.05,1.741172283194747E-11
14.06,1.816873123983357E-11
14.07,1.8943984368876144E-11
14.08,1.9737482219075184E-11
14.09,2.085432640694453E-11
14.1,2.2112118044913855E-11
14.11,2.3422817115715038E-11
14.120000000000001,2.4786423619348403E-11
14.13,2.620293755581386E-11
14.14,2.7672358925111227E-11
14.15,2.91946877272413E-11
14.16,3.07699239622028E-11
14.17,3.23980676299967E-11
14.18,3.4079118730622994E-11
14.19,3.5813077264081355E-11
14.200000000000001,3.7599943230371957E-11
14.21,3.943971662949484E-11
14.22,4.133239746144967E-11
14.23,4.327798572623637E-11
14.24,4.527648142385493E-11
14.25,4.732788455430651E-11
14.26,4.9432195117589545E-11
14.27,5.158941311370535E-11
14.280000000000001,5.3799538542653064E-11
14.290000000000001,5.606257140443234E-11
14.3,5.837851169904353E-11
14.31,6.142888323589297E-11
14.32,6.502661216212254E-11
14.33,6.877368326409753E-11
14.34,7.267009654181512E-11
14.35,7.671585199527819E-11
14.36,8.091094962448546E-11
14.370000000000001,8.525538942943885E-11
14.38,8.974917141013226E-11
14.39,9.439229556657428E-11
14.4,9.918476189875739E-11
14.41,1.0412657040668676E-10
14.42,1.0921772109036062E-10
14.43,1.1445821394977502E-10
14.44,1.1984804898493733E-10
14.450000000000001,1.253872261958439E-10
14.46,1.3107574558249482E-10
14.47,1.3691360714488892E-10
14.48,1.4290081088302656E-10
14.49,1.490373567969098E-10
14.5,1.5532324488653589E-10
14.51,1.6175847515190903E-10
14.52,1.6834304759302547E-10
14.530000000000001,1.7644205616686666E-10
14.540000000000001,1.863968538289267E-10
14.55,1.9675595493615634E-10
14.56,2.0751935948856208E-10
14.57,2.1868706748614218E-10
14.58,2.3025907892889486E-10
14.59,2.422353938168244E-10
14.6,2.546160121499243E-10
14.61,2.6740093392819593E-10
14.620000000000001,2.8059015915164403E-10
14.63,2.941836878202637E-10
14.64,3.081815199340595E-10
14.65,3.225836554930275E-10
14.66,3.3739009449716845E-10
14.67,3.5260083694647375E-10
14.68,3.682158828409667E-10
14.69,3.8423523218063163E-10
14.700000000000001,4.006588849654679E-10
14.71,4.1748684119547793E-10
14.72,4.3471910087065583E-10
14.73,4.5235566399101403E-10
14.74,4.703965305565409E-10
14.75,4.909732019647265E-10
14.76,5.16747526372221E-10
14.77,5.435080904583816E-10
14.780000000000001,5.712548942232083E-10
14.790000000000001,5.999879376667195E-10
14.8,6.297072207888963E-10
14.81,6.604127435897352E-10
14.82,6.921045060692555E-10
14.83,7.247825082274514E-10
14.84,7.584467500643015E-10
14.85,7.93097231579841E-10
14.86,8.287339527740443E-10
14.870000000000001,8.653569136469278E-10
14.88,9.029661141984744E-10
14.89,9.415615544286945E-10
14.9,9.811432343375907E-10
14.91,1.0217111539251428E-9
14.92,1.0632653131913771E-9
14.93,1.1058057121362879E-9
14.94,1.1493323507598563E-9
14.950000000000001,1.1938452290621236E-9
