% Model,2D_rectangle.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 2 2025, 10:28"
% Table,Table 10 - Concentration_versus_L
% Time (s),"Molar concentration, c (mol/m^3)"
0.08900000000000001,10.01424503310997
0.0891,10.014060354396182
0.0892,10.013922917314643
0.0893,10.013823902910604
0.08940000000000001,10.013724888506571
0.08950000000000001,10.013625874102534
0.0896,10.0135268596985
0.0897,10.013427845294462
0.0898,10.013328830890423
0.08990000000000001,10.013229816486392
0.09000000000000001,10.013130802082342
0.0901,10.013031787678308
0.0902,10.012932773274269
0.0903,10.012833758870238
0.09040000000000001,10.012734744466199
0.09050000000000001,10.012635730062168
0.0906,10.01253671565813
0.0907,10.012437701254095
0.0908,10.012338686850057
0.09090000000000001,10.012239672446016
0.091,10.012140658041984
0.0911,10.012041643637945
0.0912,10.01194262923391
0.0913,10.011843614829871
0.09140000000000001,10.011744600425835
0.0915,10.011645586021801
0.0916,10.011546571617757
0.0917,10.01144755721372
0.0918,10.011348542809685
0.09190000000000001,10.01124952840565
0.092,10.011150514001603
0.0921,10.01105149959758
0.0922,10.010952485193533
0.09230000000000001,10.010853470789499
0.09240000000000001,10.010754456385458
0.0925,10.010655441981422
0.0926,10.010556427577392
0.0927,10.01045741317335
0.09280000000000001,10.010358398769315
0.09290000000000001,10.010259384365277
0.093,10.010160369961245
0.0931,10.010061355557202
0.0932,10.009962341153173
0.09330000000000001,10.00986332674913
0.09340000000000001,10.00976431234509
0.0935,10.009665297941064
0.0936,10.009566283537023
0.0937,10.00946726913299
0.09380000000000001,10.009368254728946
0.09390000000000001,10.009269240324912
0.094,10.009170225920878
0.0941,10.009071211516838
0.0942,10.0089721971128
0.09430000000000001,10.008873182708768
0.0944,10.008774168304722
0.0945,10.008675153900684
0.0946,10.008576139496654
0.0947,10.008477125092615
0.09480000000000001,10.00837811068858
0.0949,10.00827909628454
0.095,10.008180081880502
0.0951,10.008081067476466
0.0952,10.00798205307243
0.09530000000000001,10.007883038668394
0.0954,10.007784024264359
0.0955,10.007685009860321
0.0956,10.007585995456287
0.09570000000000001,10.007486981052244
0.09580000000000001,10.007387966648212
0.0959,10.007288952244174
0.096,10.007189937840137
0.0961,10.007090923436099
0.09620000000000001,10.00699190903206
0.09630000000000001,10.006892894628022
0.0964,10.006793880223992
0.0965,10.00669486581995
0.0966,10.006595851415918
0.09670000000000001,10.006496837011879
0.09680000000000001,10.00639782260784
0.0969,10.006298808203805
0.097,10.006199793799771
0.0971,10.006100779395734
0.09720000000000001,10.00600176499169
0.09730000000000001,10.005902750587653
0.0974,10.00580373618362
0.0975,10.005704721779589
0.0976,10.00560570737555
0.09770000000000001,10.005506692971506
0.0978,10.005407678567467
0.0979,10.005308664163435
0.098,10.005209649759404
0.0981,10.005110635355363
0.09820000000000001,10.00501162095132
0.0983,10.004912606547292
0.0984,10.00481359214325
0.0985,10.004714577739215
0.09860000000000001,10.004615563335175
0.09870000000000001,10.004516548931138
0.0988,10.004417534527104
0.0989,10.004318520123064
0.099,10.004219505719028
0.09910000000000001,10.004120491314994
0.09920000000000001,10.00405920628831
0.0993,10.004027184091546
0.0994,10.003995161894771
0.0995,10.00396313969801
0.09960000000000001,10.00393111750123
0.09970000000000001,10.00389909530447
0.0998,10.003867073107696
0.0999,10.003835050910922
0.1,10.003803028714149
