% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 1 2025, 22:49"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)"
0.05093,8.658762237811565
0.050940000000000006,8.660662105318934
0.05095,8.662560087217875
0.050960000000000005,8.664456183508392
0.05097,8.66635039419048
0.050980000000000004,8.668242719264146
0.05099000000000001,8.670133158729382
0.051000000000000004,8.672021712586192
0.05101000000000001,8.673908380834575
0.05102,8.67579316347453
0.051030000000000006,8.677676060506064
0.05104,8.67955707192917
0.051050000000000005,8.68143619774385
0.05106,8.6833134379501
0.051070000000000004,8.685188792547928
0.05108000000000001,8.687062261537326
0.05109,8.6889338449183
0.051100000000000007,8.690803542690846
0.05111,8.692671354854967
0.051120000000000006,8.694537281410662
0.05113,8.69640132235793
0.051140000000000005,8.69826347769677
0.05115,8.700123747427186
0.051160000000000004,8.701982131549178
0.05117000000000001,8.70383863006274
0.05118,8.705693242967877
0.051190000000000006,8.707545970264587
0.0512,8.709396811952871
0.051210000000000006,8.71124576803273
0.05122,8.713092838504162
0.051230000000000005,8.714938023367166
0.05124,8.716781322621744
0.051250000000000004,8.718622736267898
0.05126000000000001,8.720462264305622
0.05127,8.722299906734923
0.051280000000000006,8.7241356635558
0.05129,8.725969534768245
0.051300000000000005,8.727801520372264
0.05131,8.729631620367858
0.051320000000000005,8.731459834755029
0.05133000000000001,8.733286163533771
0.051340000000000004,8.735110606704083
0.05135000000000001,8.736933164265977
0.05136,8.73875383621944
0.051370000000000006,8.740572622564473
0.05138,8.742389523301085
0.051390000000000005,8.744204538429269
0.0514,8.746017667949028
0.051410000000000004,8.747828911860358
0.05142000000000001,8.749638270163265
0.051430000000000003,8.751445742857744
0.05144000000000001,8.753251329943796
0.05145,8.755055031421422
0.051460000000000006,8.756856847290624
0.05147,8.758656777551396
0.051480000000000005,8.760454822203744
0.05149,8.762250981247664
0.051500000000000004,8.76404525468316
0.05151000000000001,8.76583764251023
0.05152,8.76762814472887
0.051530000000000006,8.769416761339086
0.05154,8.771203492340874
0.051550000000000006,8.772988337734239
0.05156,8.774771297519173
0.051570000000000005,8.776552371695686
0.05158,8.77833156026377
0.051590000000000004,8.780108863223427
0.05160000000000001,8.781884280574662
0.05161,8.783657812317463
0.051620000000000006,8.785429458451846
0.05163,8.787199218977797
0.051640000000000005,8.788967093895325
0.05165,8.790733083204422
0.051660000000000005,8.792497186905097
0.05167000000000001,8.794259404997346
0.051680000000000004,8.796019737481165
0.05169000000000001,8.797778184356561
0.0517,8.799534745623529
0.051710000000000006,8.801289421282071
0.05172,8.803042211332189
0.051730000000000005,8.804793115773876
0.05174,8.80654213460714
0.051750000000000004,8.808289267831977
0.05176000000000001,8.810034515448388
0.051770000000000004,8.811777877456372
0.05178000000000001,8.81351935385593
0.05179,8.815258944647061
0.051800000000000006,8.81699664982977
0.05181,8.818732469404047
0.051820000000000005,8.820466403369899
0.05183,8.822198451727324
0.051840000000000004,8.823928614476324
0.05185000000000001,8.825656891616898
0.05186,8.827383283149047
0.051870000000000006,8.829107789072768
0.05188,8.830830409388064
0.051890000000000006,8.83255114409493
0.0519,8.834269993193374
0.051910000000000005,8.83598695668339
0.05192,8.837702034564979
0.051930000000000004,8.839415226838144
0.05194000000000001,8.84112653350288
0.05195,8.84283595455919
0.051960000000000006,8.844543490007077
0.05197,8.846249139846533
0.051980000000000005,8.847952904077566
0.05199,8.84965478270017
0.052000000000000005,8.851354775714348
0.05201000000000001,8.853052883120103
0.052020000000000004,8.85474910491743
0.05203000000000001,8.856443441106329
0.05204,8.858135891686802
0.052050000000000006,8.859826456658851
0.05206,8.86151513602247
0.052070000000000005,8.86320192977767
0.05208,8.864886837924434
0.052090000000000004,8.866569860462777
0.05210000000000001,8.868250997392696
0.052110000000000004,8.869930248714185
0.05212000000000001,8.871607614427248
0.05213,8.873283094531885
0.052140000000000006,8.874956689028096
0.05215,8.87662839791588
0.052160000000000005,8.878298221195237
0.05217,8.879966158866171
0.052180000000000004,8.881632210928675
0.05219000000000001,8.883296377382756
0.0522,8.884958658228406
0.052210000000000006,8.886619053465637
0.05222,8.888277563094434
0.052230000000000006,8.88993418711481
0.05224,8.891588925526756
0.052250000000000005,8.89324177833028
0.05226,8.89489274552537
0.052270000000000004,8.896541827112042
0.05228000000000001,8.898189023090287
0.05229,8.899834333460102
0.052300000000000006,8.90147775822149
0.05231,8.903119297374454
0.052320000000000005,8.904758950918993
0.05233,8.9063967188551
0.052340000000000005,8.908032601182788
0.05235000000000001,8.909666597902046
0.052360000000000004,8.911298709012877
0.05237000000000001,8.912928934515282
0.05238,8.914557274409264
0.052390000000000006,8.916183728694815
0.0524,8.91780829737194
0.052410000000000005,8.919430980440643
0.05242,8.921051777900914
0.052430000000000004,8.922670689752763
0.05244000000000001,8.924287715996185
0.052450000000000004,8.92590285663118
0.05246000000000001,8.92751611165775
0.05247,8.929127481075891
0.052480000000000006,8.93073696488561
0.05249,8.932344563086899
0.052500000000000005,8.933950275679765
0.05251,8.9355541026642
0.052520000000000004,8.937156044040211
0.05253000000000001,8.938756099807796
0.05254,8.940354269966951
0.052550000000000006,8.941950554517687
0.05256,8.943544953459991
0.052570000000000006,8.94513746679387
0.05258,8.946728094519322
0.052590000000000005,8.948316836636351
0.0526,8.949903693144952
0.052610000000000004,8.951488664045126
0.05262000000000001,8.953071749336877
0.05263,8.954652949020195
0.052640000000000006,8.956232263095089
0.05265,8.957809691561561
0.052660000000000005,8.959385234419601
0.05267,8.960958891669218
0.052680000000000005,8.96253066331041
0.05269000000000001,8.964100549343172
0.052700000000000004,8.96566854976751
0.05271000000000001,8.967234664583419
0.05272,8.968798893790906
0.052730000000000006,8.970361237389964
0.05274,8.971921695380592
0.052750000000000005,8.973480267762799
0.05276,8.97503695453658
0.052770000000000004,8.976591755701934
0.05278000000000001,8.978144671258862
0.052790000000000004,8.979695701207362
0.05280000000000001,8.981244845547435
0.05281,8.982792104279085
0.052820000000000006,8.984337477402306
0.05283,8.985880964917099
0.052840000000000005,8.98742256682347
0.05285,8.988962283121413
0.052860000000000004,8.990500113810928
0.05287000000000001,8.992036058892019
0.05288,8.993570118364682
0.052890000000000006,8.995102292228921
0.0529,8.99663258048473
0.052910000000000006,8.998160983132117
0.05292,8.999687500171074
0.052930000000000005,9.001212131601607
0.05294,9.002734877423713
0.052950000000000004,9.004255737637394
0.05296000000000001,9.00577471224265
0.05297,9.007291801239473
0.052980000000000006,9.008807004627874
0.05299,9.010320322407848
0.053000000000000005,9.011831754579395
0.05301,9.013341301142516
0.053020000000000005,9.014848962097211
0.05303000000000001,9.01635473744348
0.053040000000000004,9.017858627181324
0.05305000000000001,9.019360631310741
0.05306,9.020860749831733
0.053070000000000006,9.022358982744297
0.05308,9.023855330048434
0.053090000000000005,9.025349791744146
0.0531,9.026842367831428
0.053110000000000004,9.028333058310288
0.05312000000000001,9.02982186318072
0.053130000000000004,9.031308782442727
0.05314000000000001,9.032793816096307
0.05315,9.034276964141458
0.053160000000000006,9.035758226578189
0.05317,9.037237603406489
0.053180000000000005,9.038715094626363
0.05319,9.040190700237806
0.053200000000000004,9.041664420240833
0.05321000000000001,9.043136254635428
0.05322,9.044606203421596
0.053230000000000006,9.04607426659934
0.05324,9.047540444168657
0.053250000000000006,9.049004736129547
0.05326,9.05046714248201
0.053270000000000005,9.051927663226051
0.05328,9.053386298361659
0.053290000000000004,9.054843047888843
0.05330000000000001,9.056297911807604
0.05331,9.057750890117935
0.053320000000000006,9.059201982819841
0.05333,9.060651189913322
0.053340000000000005,9.062098511398377
0.05335,9.063543947275003
0.053360000000000005,9.064987497543202
0.05337000000000001,9.066429162202978
0.053380000000000004,9.067868941254325
0.05339000000000001,9.069306834697247
0.0534,9.070742842531743
0.053410000000000006,9.072176964757812
0.05342,9.073609201375456
0.053430000000000005,9.075039552384673
0.05344,9.076468017785462
0.053450000000000004,9.077894597577826
0.05346000000000001,9.079319291761765
0.053470000000000004,9.080742100337277
0.05348000000000001,9.082163023304359
0.05349,9.083582060663021
0.053500000000000006,9.084999212413251
0.05351,9.086414478555058
0.053520000000000005,9.087827859088437
0.05353,9.08923935401339
0.053540000000000004,9.090648963329919
0.05355000000000001,9.09205668703802
0.05356,9.093462525137694
0.053570000000000007,9.094866477628942
0.05358,9.096268544511766
0.053590000000000006,9.097668725786159
0.0536,9.099067021452132
0.053610000000000005,9.100463431509672
0.05362,9.101857955958788
0.053630000000000004,9.103250594799478
0.05364000000000001,9.104641348031745
0.05365,9.106030215655583
0.053660000000000006,9.107417197670998
0.05367,9.10880229407798
0.053680000000000005,9.110185504876538
0.05369,9.11156683006667
0.053700000000000005,9.112946269648376
0.05371000000000001,9.114323823621657
0.053720000000000004,9.115699491986511
0.05373000000000001,9.117073274742939
0.05374,9.11844517189094
0.053750000000000006,9.119815183430513
0.05376,9.121183309361662
0.053770000000000005,9.122549549684383
0.05378,9.12391390439868
0.053790000000000004,9.125276373504551
0.05380000000000001,9.126636957001992
0.053810000000000004,9.127995654891008
0.05382000000000001,9.1293524671716
0.05383,9.130707393843762
0.053840000000000006,9.132060434907501
0.05385,9.133411590362812
0.053860000000000005,9.134760860209699
0.05387,9.136108244448158
0.053880000000000004,9.13745374307819
0.05389000000000001,9.138797356099797
0.0539,9.140139083512977
0.053910000000000007,9.141478925317731
0.05392,9.142816881514058
0.053930000000000006,9.144152952101958
0.05394,9.145487137081433
0.053950000000000005,9.146819436452484
0.05396,9.148149850215104
0.053970000000000004,9.1494783783693
0.05398000000000001,9.15080502091507
0.05399,9.152129777852414
0.054000000000000006,9.153452649181329
0.05401,9.15477363490182
0.054020000000000006,9.156092735013884
0.05403,9.157409949517524
0.054040000000000005,9.158725278412735
0.05405000000000001,9.160038721699522
0.054060000000000004,9.16135027937788
0.05407000000000001,9.162659951447809
0.05408,9.163967737909319
0.054090000000000006,9.1652736387624
0.0541,9.166577654007051
0.054110000000000005,9.16787978364328
0.05412,9.16918002767108
0.054130000000000005,9.170478386090455
0.05414000000000001,9.171774858901406
0.054150000000000004,9.173069446103927
0.05416000000000001,9.174362147698025
0.05417,9.175652963683692
0.054180000000000006,9.176941894060935
0.05419,9.178228938829752
0.054200000000000005,9.179514097990142
0.05421,9.180797371542107
0.054220000000000004,9.182078759485645
0.05423000000000001,9.183358261820755
0.054240000000000003,9.184635878547443
0.05425000000000001,9.185911609665702
0.05426,9.187185455175534
0.054270000000000006,9.188457415076943
0.05428,9.189727489369922
0.054290000000000005,9.190995678054474
0.0543,9.192261981130601
0.054310000000000004,9.193526398598303
0.05432000000000001,9.19478893045758
0.05433,9.196049576708429
0.054340000000000006,9.197308337350853
0.05435,9.198565212384848
0.054360000000000006,9.199820201810418
0.05437,9.20107330562756
0.054380000000000005,9.202324523836278
0.05439000000000001,9.203573856436567
0.054400000000000004,9.204821303428432
0.05441000000000001,9.206066864811868
0.05442,9.207310540586882
0.054430000000000006,9.208552330753468
0.05444,9.209792235311626
0.054450000000000005,9.211030254261358
0.05446,9.212266387602666
0.054470000000000005,9.213500635335546
0.05448000000000001,9.21473299746
0.054490000000000004,9.21596347397603
0.05450000000000001,9.217269522830001
0.05451,9.218574427313582
0.054520000000000006,9.219877833537772
0.05453,9.221179741502576
0.054540000000000005,9.222480151207995
0.05455,9.223779062654023
0.054560000000000004,9.225076475840662
0.05457000000000001,9.226372390767919
0.054580000000000004,9.227666807435785
0.05459000000000001,9.228959725844264
0.0546,9.230251145993357
0.054610000000000006,9.231541067883063
0.05462,9.23282949151338
0.054630000000000005,9.234116416884309
0.05464,9.23540184399585
0.054650000000000004,9.236685772848004
0.05466000000000001,9.23796820344077
0.05467,9.239249135774154
0.054680000000000006,9.240528569848145
0.05469,9.241806505662748
0.054700000000000006,9.243082943217969
0.05471,9.244357882513796
0.054720000000000005,9.24563132355024
0.05473000000000001,9.246903266327294
0.054740000000000004,9.248173710844961
0.05475000000000001,9.249442657103241
0.05476,9.250710105102135
0.054770000000000006,9.25197605484164
0.05478,9.253240506321758
0.054790000000000005,9.254503459542486
0.0548,9.255764914503828
0.054810000000000005,9.257024871205786
0.05482000000000001,9.258283329648352
0.054830000000000004,9.259540289831532
0.05484000000000001,9.260795751755328
0.05485,9.262049715419732
0.054860000000000006,9.263302180824752
0.05487,9.264553147970382
0.054880000000000005,9.265802616856627
0.05489,9.26705058748348
0.054900000000000004,9.26829705985095
0.05491000000000001,9.26954203395903
0.054920000000000004,9.270785509807723
0.05493000000000001,9.272027487397029
0.05494,9.273267966726944
0.054950000000000006,9.274506947797482
0.05496,9.275744430608622
0.054970000000000005,9.276980415160379
0.05498,9.278214901452747
0.054990000000000004,9.279447889485725
0.05500000000000001,9.280679379259322
0.05501,9.281909370773528
0.055020000000000006,9.283137864028348
0.05503,9.284364859023778
0.055040000000000006,9.285590355759824
0.05505,9.286814354236478
0.055060000000000005,9.288036854453747
0.05507000000000001,9.289257856411625
0.055080000000000004,9.290477360110122
0.05509000000000001,9.291695365549229
0.0551,9.292911872728947
0.055110000000000006,9.294126881649278
0.05512,9.295340392310226
0.055130000000000005,9.29655240471178
0.05514,9.29776291885395
0.055150000000000005,9.298971934736732
0.05516000000000001,9.300179452360126
0.055170000000000004,9.301385471724132
0.05518000000000001,9.302589992828755
0.05519,9.303793015673984
0.055200000000000006,9.30499454025983
0.05521,9.306194566586285
0.055220000000000005,9.307393094653357
0.05523,9.308590124461038
0.055240000000000004,9.309785656009332
0.05525000000000001,9.310979689298241
0.055260000000000004,9.312172224327758
0.05527000000000001,9.313363261097892
0.05528,9.314552799608636
0.055290000000000006,9.315740839859997
0.0553,9.316927381851965
0.055310000000000005,9.31811242558455
0.05532,9.319295971057743
0.055330000000000004,9.320478018271551
0.05534000000000001,9.32165856722597
0.05535,9.322837617921003
0.055360000000000006,9.32401517035665
0.05537,9.325191224532906
0.055380000000000006,9.326365780449779
0.05539,9.327538838107259
0.055400000000000005,9.328710397505354
0.05541000000000001,9.32988045864406
0.055420000000000004,9.33104902152338
0.05543000000000001,9.332216086143315
0.05544,9.333381652503862
0.055450000000000006,9.334545720605021
0.05546,9.335708290446789
0.055470000000000005,9.336869362029175
0.05548,9.33802893535217
0.055490000000000005,9.339187010415776
0.05550000000000001,9.34034358722
0.055510000000000004,9.34149866576483
0.05552000000000001,9.342652246050276
0.05553,9.343804328076336
0.055540000000000006,9.344954911843006
0.05555,9.346103997350292
0.055560000000000005,9.347251584598189
0.05557,9.348397673586694
0.055580000000000004,9.349542264315815
0.05559000000000001,9.35068535678555
0.055600000000000004,9.351826950995894
0.05561000000000001,9.352967046946855
0.05562,9.354105644638427
0.055630000000000006,9.35524274407061
0.05564,9.356378345243405
0.055650000000000005,9.357512448156815
0.05566,9.358645052810836
0.055670000000000004,9.359776159205472
0.05568000000000001,9.36090576734072
0.05569,9.362033877216575
0.055700000000000006,9.36316048883305
0.05571,9.364285602190131
0.055720000000000006,9.365409217287828
0.05573,9.36653133412614
0.055740000000000005,9.36765195270506
0.05575000000000001,9.368771073024597
0.055760000000000004,9.369888695084741
0.05577000000000001,9.3710048188855
0.05578,9.372119444426875
0.055790000000000006,9.37323257170886
0.0558,9.374344200731455
0.055810000000000005,9.375454331494666
0.05582,9.376562963998488
0.055830000000000005,9.377670098242923
0.05584000000000001,9.37877573422797
0.055850000000000004,9.37987987195363
0.05586000000000001,9.380982511419901
0.05587,9.382083652626786
0.055880000000000006,9.383183295574284
0.05589,9.384281440262395
0.055900000000000005,9.385378086691114
0.05591,9.386473234860452
0.055920000000000004,9.3875668847704
0.05593000000000001,9.388659036420961
0.055940000000000004,9.389749689812131
0.05595000000000001,9.390838844943916
0.05596,9.391926501816314
0.055970000000000006,9.393012660429326
0.05598,9.39409732078295
0.055990000000000005,9.395180482877185
0.056,9.396262146712031
0.056010000000000004,9.397342312287494
0.05602000000000001,9.398420979603564
0.05603,9.39949814866025
0.056040000000000006,9.40057381945755
0.05605,9.40164799199546
0.056060000000000006,9.402720666273982
0.05607,9.403791842293115
0.056080000000000005,9.404861520052865
0.05609000000000001,9.405929699553228
0.056100000000000004,9.406996380794201
0.05611000000000001,9.408061563775789
0.05612,9.409125248497983
0.056130000000000006,9.410187434960795
0.05614,9.411248123164219
0.056150000000000005,9.412307313108256
0.05616,9.413365004792905
0.056170000000000005,9.414421198218164
0.05618000000000001,9.415475893384041
0.056190000000000004,9.416529090290524
0.05620000000000001,9.417580788937624
0.05621,9.418630989325335
0.056220000000000006,9.419679691453661
0.05623,9.420726895322593
0.056240000000000005,9.421772600932146
0.05625,9.422816808282304
0.056260000000000004,9.423859517373081
0.05627000000000001,9.424900728204467
0.056280000000000004,9.425940440776467
0.05629000000000001,9.42697865508908
0.0563,9.428015371142305
0.056310000000000006,9.429050588936137
0.05632,9.430084308470589
0.056330000000000005,9.43111652974565
0.05634,9.432147252761323
0.056350000000000004,9.43317647751761
0.05636000000000001,9.434204204014511
0.05637,9.435230432252023
0.056380000000000006,9.436255162230147
0.05639,9.437278393948887
0.056400000000000006,9.438300127408237
0.05641,9.439320362608198
0.056420000000000005,9.44033909954877
0.05643000000000001,9.441356338229959
0.056440000000000004,9.442372078651756
0.05645000000000001,9.443386320814172
0.05646,9.444399064717196
0.056470000000000006,9.445410310360833
0.05648,9.446420057745083
0.056490000000000005,9.447428306869945
0.0565,9.44843505773542
0.056510000000000005,9.449440310341508
0.05652000000000001,9.450444064688211
0.056530000000000004,9.451446320775522
0.05654000000000001,9.452447078603448
0.05655,9.453446338171982
0.056560000000000006,9.454444099481135
0.05657,9.455440362530897
0.056580000000000005,9.456435127321274
0.05659,9.457428393852261
0.056600000000000004,9.458420162123863
0.05661000000000001,9.459410432136075
0.056620000000000004,9.460399203888901
0.05663000000000001,9.461386477382343
0.05664,9.46237225261639
0.056650000000000006,9.463356529591053
0.05666,9.464339308306329
0.056670000000000005,9.465320588762216
0.05668,9.466300370958718
0.056690000000000004,9.46727865489583
0.05670000000000001,9.468255440573556
0.05671,9.469230727991896
0.056720000000000007,9.47020451715085
0.05673,9.471176808050409
0.056740000000000006,9.472147600690585
0.05675,9.473116895071376
0.056760000000000005,9.474084691192777
0.05677000000000001,9.47505098905479
0.056780000000000004,9.476015788657415
0.05679000000000001,9.476979090000654
0.0568,9.477940893084506
0.056810000000000006,9.478901197908971
0.05682,9.479860004474045
0.056830000000000006,9.480817312779736
0.05684,9.481773122826038
0.056850000000000005,9.48272743461295
0.05686000000000001,9.483680248140477
0.056870000000000004,9.484631563408616
0.05688000000000001,9.485581380417367
0.05689,9.48652969916673
0.056900000000000006,9.487476519656711
0.05691,9.4884218418873
0.056920000000000005,9.489365665858502
0.05693,9.490307991570315
0.056940000000000004,9.491248819022742
0.05695000000000001,9.492188148215783
0.056960000000000004,9.493125979149434
0.05697000000000001,9.494062311823699
0.05698,9.494997146238576
0.056990000000000006,9.495930482394066
0.057,9.496862320290166
0.057010000000000005,9.497792659926883
0.05702,9.498721501304209
0.057030000000000004,9.49964884442215
0.05704000000000001,9.5005746892807
0.057050000000000003,9.501499035879869
0.05706000000000001,9.502421884219645
0.05707,9.503343234300033
0.057080000000000006,9.504263086121036
0.05709,9.505181439682652
0.057100000000000005,9.506098294984879
0.05711000000000001,9.507013652027721
0.057120000000000004,9.507927510811173
0.05713000000000001,9.508839871335239
0.05714,9.509750733599915
0.057150000000000006,9.510660097605205
0.05716,9.511567963351107
0.057170000000000006,9.512474330837623
0.05718,9.513379200064751
0.057190000000000005,9.51428257103249
0.05720000000000001,9.515184443740845
0.057210000000000004,9.51608481818981
0.05722000000000001,9.516983694379391
0.05723,9.51788107230958
0.057240000000000006,9.518776951980383
0.05725,9.519671333391798
0.057260000000000005,9.520564216543828
0.05727,9.52145560143647
0.057280000000000005,9.522345488069723
0.05729000000000001,9.52323387644359
0.057300000000000004,9.524120766558065
0.05731000000000001,9.525006158413158
0.05732,9.525890052008862
0.057330000000000006,9.526772447345175
0.05734,9.527653344422104
0.057350000000000005,9.528532743239648
0.05736,9.529410643797801
0.057370000000000004,9.530287046096566
0.05738000000000001,9.531161950135946
0.057390000000000004,9.532035355915939
0.05740000000000001,9.532907263436542
0.05741,9.53377767269776
0.057420000000000006,9.534646583699587
0.05743,9.535513996442027
0.057440000000000005,9.536379910925081
0.05745000000000001,9.53724432714875
0.057460000000000004,9.538107245113027
0.05747000000000001,9.538968664817919
0.05748,9.539828586263425
0.057490000000000006,9.54068700944954
0.0575,9.54154393437627
0.057510000000000006,9.54239936104361
0.05752,9.543253289451567
0.057530000000000005,9.54410571960013
0.05754000000000001,9.544956651489315
0.057550000000000004,9.545806085119104
0.05756000000000001,9.546654020489509
0.05757,9.547500457600528
0.057580000000000006,9.548345396452156
0.05759,9.5491888370444
0.057600000000000005,9.550030779377254
0.05761,9.55087122345072
0.057620000000000005,9.551710169264801
0.05763000000000001,9.552547616819492
0.057640000000000004,9.553383566114798
0.05765000000000001,9.554218017150717
0.05766,9.555050969927246
0.057670000000000006,9.55588242444439
0.05768,9.556712380702143
0.057690000000000005,9.557540838700513
0.0577,9.55836779843949
0.057710000000000004,9.559193259919084
0.05772000000000001,9.56001722313929
0.057730000000000004,9.560839688100106
0.05774000000000001,9.561660654801539
0.05775,9.56248012324358
0.057760000000000006,9.563298093426235
0.05777,9.564114565349502
0.057780000000000005,9.564929539013383
0.05779000000000001,9.565743014417876
0.057800000000000004,9.566554991562983
0.05781000000000001,9.5673654704487
0.05782,9.56817445107503
0.057830000000000006,9.568981933441977
0.05784,9.569787917549531
0.057850000000000006,9.570592403397699
0.05786,9.57139539098648
0.057870000000000005,9.572196880315872
0.05788000000000001,9.572996871385879
0.057890000000000004,9.573795364196497
0.05790000000000001,9.574592358747728
0.05791,9.575387855039574
0.057920000000000006,9.576181853072027
0.05793,9.576974352845097
0.057940000000000005,9.577765354358778
0.05795,9.57855485761307
0.057960000000000005,9.579342862607978
0.05797000000000001,9.580129369343497
0.057980000000000004,9.58091437781963
0.05799000000000001,9.581697888036373
0.058,9.582479899993729
0.058010000000000006,9.583260413691697
0.05802,9.58403942913028
0.058030000000000005,9.584816946309473
0.05804,9.58559296522928
0.058050000000000004,9.586367485889701
0.05806000000000001,9.587140508290732
0.058070000000000004,9.587912032432374
0.05808000000000001,9.588682058314635
0.05809,9.589450585937502
0.058100000000000006,9.590217615300984
0.05811,9.590983146405078
0.058120000000000005,9.591747179249786
0.05813000000000001,9.592509713835103
0.058140000000000004,9.593270750161038
0.05815000000000001,9.59403028822758
0.05816,9.594788328034738
0.058170000000000006,9.595544869582511
0.05818,9.59629991287089
0.058190000000000006,9.597053457899886
0.0582,9.597805504669491
0.058210000000000005,9.598556053179713
0.05822000000000001,9.599305103430545
0.058230000000000004,9.600052655421988
0.05824000000000001,9.600798709154049
0.05825,9.601543264626718
0.058260000000000006,9.60228632184
0.05827,9.603027880793896
0.058280000000000005,9.603767941488401
0.05829,9.604506503923522
0.058300000000000005,9.605243568099258
0.05831000000000001,9.605979134015602
0.058320000000000004,9.606713201672559
0.05833000000000001,9.60744577107013
0.05834,9.60817684220831
0.058350000000000006,9.608906415087107
0.05836,9.609634489706519
0.058370000000000005,9.610361066066535
0.05838,9.61108614416717
0.058390000000000004,9.611809724008413
0.05840000000000001,9.612531805590276
0.058410000000000004,9.613252388912743
0.05842000000000001,9.613971473975827
0.05843,9.614689060779524
0.058440000000000006,9.61540514932383
0.05845,9.61611973960875
0.058460000000000005,9.616832831634285
0.05847000000000001,9.61754442540043
0.058480000000000004,9.61825452090719
0.05849000000000001,9.618963118154563
0.0585,9.61968850697438
0.058510000000000006,9.620477371266468
0.05852,9.621265151323518
0.058530000000000006,9.62205184714555
0.05854,9.622837458732548
0.058550000000000005,9.623621986084519
0.05856000000000001,9.624405429201463
0.058570000000000004,9.625187788083377
0.05858000000000001,9.625969062730263
0.05859,9.626749253142123
0.058600000000000006,9.627528359318953
0.05861,9.628306381260758
0.058620000000000005,9.629083318967533
0.05863,9.62985917243928
0.058640000000000005,9.630633941675999
0.05865000000000001,9.63140762667769
0.058660000000000004,9.632180227444353
0.05867000000000001,9.632951743975987
0.05868,9.633722176272595
0.058690000000000006,9.634491524334177
0.0587,9.635259788160727
0.058710000000000005,9.63602696775225
0.05872,9.636793063108742
0.058730000000000004,9.637558074230212
0.05874000000000001,9.638322001116649
0.058750000000000004,9.63908484376806
0.05876000000000001,9.639846602184445
0.05877,9.640607276365799
0.058780000000000006,9.641366866312124
0.05879,9.642125372023424
0.058800000000000005,9.642882793499695
0.05881000000000001,9.643639130740937
0.058820000000000004,9.644394383747152
0.05883000000000001,9.645148552518338
0.05884,9.645901637054497
0.058850000000000006,9.646653637355628
0.05886,9.64740455342173
0.058870000000000006,9.648154385252804
0.05888,9.648903132848853
0.058890000000000005,9.64965079620987
0.05890000000000001,9.65039737533586
0.058910000000000004,9.651142870226824
0.05892000000000001,9.65188728088276
0.05893,9.652630607303667
0.058940000000000006,9.653372849489546
0.05895,9.654114007440397
0.058960000000000005,9.654854081156216
0.05897,9.655593070637014
0.058980000000000005,9.656330975882778
0.05899000000000001,9.657067796893516
0.059000000000000004,9.657803533669227
0.05901000000000001,9.65853818620991
0.05902,9.659271754515567
0.059030000000000006,9.660004238586192
0.05904,9.660735638421789
0.059050000000000005,9.661465954022358
0.05906,9.662195185387901
0.059070000000000004,9.662923332518416
0.05908000000000001,9.663650395413903
0.059090000000000004,9.66437637407436
0.05910000000000001,9.665101268499791
0.05911,9.665825078690194
0.059120000000000006,9.666547804645568
0.05913,9.667269446365914
0.059140000000000005,9.667990003851232
0.05915000000000001,9.668709477101523
0.059160000000000004,9.669427866116784
0.05917000000000001,9.67014517089702
0.05918,9.670861391442221
0.059190000000000006,9.671576527752404
0.0592,9.672290579827553
0.059210000000000006,9.673003547667674
0.05922,9.673715431272768
0.059230000000000005,9.674426230642835
0.05924000000000001,9.675135945777877
0.059250000000000004,9.675844576677886
0.05926000000000001,9.676552123342866
0.05927,9.677258585772819
0.059280000000000006,9.677963963967745
0.05929,9.678668257927642
0.059300000000000005,9.679371467652512
0.05931,9.680073593142357
0.059320000000000005,9.680774634397169
0.05933000000000001,9.681474591416954
0.059340000000000004,9.68217346420171
0.05935000000000001,9.682871252751443
0.05936,9.683567957066145
0.059370000000000006,9.684263577145819
0.05938,9.684958112990465
0.059390000000000005,9.685651564600082
0.0594,9.68634393197467
0.059410000000000004,9.687035215114234
0.05942000000000001,9.687725414018768
0.059430000000000004,9.688414528688273
0.05944000000000001,9.689102559122752
0.05945,9.6897895053222
0.059460000000000006,9.690475367286622
0.05947,9.691160145016015
0.059480000000000005,9.691843838510383
0.05949000000000001,9.692526447769719
0.059500000000000004,9.69320797279403
0.05951000000000001,9.69388841358331
0.05952,9.694567770137564
0.059530000000000007,9.695246042456787
0.05954,9.695923230540986
0.059550000000000006,9.696599334390157
0.05956,9.697274354004296
0.059570000000000005,9.69794828938341
0.05958000000000001,9.698621140527496
0.059590000000000004,9.699292907436554
0.05960000000000001,9.699963590110587
0.05961,9.700633188549583
0.059620000000000006,9.70130170275356
0.05963,9.701969132722501
0.059640000000000006,9.702635478456422
0.05965,9.70330073995531
0.059660000000000005,9.703964917219173
0.05967000000000001,9.704628010248005
0.059680000000000004,9.705290019041811
0.05969000000000001,9.705950943600588
0.0597,9.706610783924338
0.059710000000000006,9.707269540013057
0.05972,9.707927211866751
0.059730000000000005,9.708583799485416
0.05974,9.709239302869051
0.059750000000000004,9.709893722017663
0.05976000000000001,9.710547056931244
0.059770000000000004,9.711199307609798
0.05978000000000001,9.711850474053321
0.05979,9.71250055626182
0.059800000000000006,9.713149554235288
0.05981,9.713797467973727
0.059820000000000005,9.714444297477142
0.05983000000000001,9.715090042745528
0.059840000000000004,9.715734703778883
