% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 11:30"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
7.72,-2.666400159264349E-31
7.73,-2.7968633814456716E-31
7.74,-2.9307419559292678E-31
7.75,-3.0680358827151127E-31
7.76,-3.208745161803206E-31
7.7700000000000005,-3.3528697931935614E-31
7.78,-3.5004097768856235E-31
7.79,-3.6513651128804665E-31
7.8,-3.8057358011775205E-31
7.8100000000000005,-3.963521841776882E-31
7.82,-4.1247232346784815E-31
7.83,-4.34251156577766E-31
7.84,-4.577938682069339E-31
7.8500000000000005,-4.8219677998636565E-31
7.86,-5.074598919160604E-31
7.87,-5.335832039960077E-31
7.88,-5.605667162262247E-31
7.890000000000001,-5.8841042860670035E-31
7.9,-6.171143411374317E-31
7.91,-6.466784538184198E-31
7.92,-6.771027666496751E-31
7.930000000000001,-7.083872796311962E-31
7.94,-7.405319927628962E-31
7.95,-7.735369060449317E-31
7.96,-8.074020194772298E-31
7.97,-8.421273330597893E-31
7.98,-8.77712846792602E-31
7.99,-9.141585606756823E-31
8,-9.514644747090199E-31
8.01,-9.896305888926277E-31
8.02,-1.028656903226487E-30
8.03,-1.0685434177106071E-30
8.040000000000001,-1.109290132344986E-30
8.05,-1.1508970471296457E-30
8.06,-1.2034695432664478E-30
8.07,-1.2660118303421817E-30
8.08,-1.3309267287242953E-30
8.09,-1.3982142384127727E-30
8.1,-1.4678743594076061E-30
8.11,-1.5399070917086835E-30
8.120000000000001,-1.6143124353162907E-30
8.13,-1.691090390230242E-30
8.14,-1.7702409564505808E-30
8.15,-1.851764133977286E-30
8.16,-1.9356599228103714E-30
8.17,-2.0219283229498214E-30
8.18,-2.1105693343956427E-30
8.19,-2.201582957147818E-30
8.2,-2.2949691912063967E-30
8.21,-2.3907280365713353E-30
8.22,-2.4888594932426288E-30
8.23,-2.5893635612202918E-30
8.24,-2.692240240504345E-30
8.25,-2.79748953109475E-30
8.26,-2.905111432991512E-30
8.27,-3.01510594619469E-30
8.28,-3.127473070703823E-30
8.290000000000001,-3.265718697646384E-30
8.3,-3.474168842869556E-30
8.31,-3.692348190187158E-30
8.32,-3.9202567395991564E-30
8.33,-4.15789449110556E-30
8.34,-4.405261444706449E-30
8.35,-4.662357600401713E-30
8.36,-4.9291829581913716E-30
8.370000000000001,-5.2057375180755795E-30
8.38,-5.492021280054136E-30
8.39,-5.788034244127128E-30
8.4,-6.093776410293671E-30
8.41,-6.409247778555539E-30
8.42,-6.734448348911725E-30
8.43,-7.069378121362446E-30
8.44,-7.414037095907554E-30
8.45,-7.76842527254695E-30
8.46,-8.132542651280921E-30
8.47,-8.50638923210929E-30
8.48,-8.889965015032095E-30
8.49,-9.283270000049368E-30
8.5,-9.686304187160999E-30
8.51,-1.0099067576367019E-29
8.52,-1.0521560167667506E-29
8.53,-1.1417887060406274E-29
8.540000000000001,-1.2370966218179907E-29
8.55,-1.3372712644536448E-29
8.56,-1.4423126339474516E-29
8.57,-1.5522207302994026E-29
8.58,-1.666995553509512E-29
8.59,-1.7866371035777565E-29
8.6,-1.9111453805041487E-29
8.61,-2.0405203842886932E-29
8.620000000000001,-2.1747621149313929E-29
8.63,-2.313870572431914E-29
8.64,-2.4578457567908816E-29
8.65,-2.6066876680079913E-29
8.66,-2.760396306083241E-29
8.67,-2.918971671016667E-29
8.68,-3.082413762808242E-29
8.69,-3.2507225814579444E-29
8.700000000000001,-3.4238981269658344E-29
8.71,-3.601940399331827E-29
8.72,-3.784849398555978E-29
8.73,-3.972625124638263E-29
8.74,-4.1652675775787415E-29
8.75,-4.3627767573772703E-29
8.76,-4.7294549210170744E-29
8.77,-5.19049697751751E-29
8.78,-5.676175744799825E-29
8.790000000000001,-6.186491222864074E-29
8.8,-6.721443411710025E-29
8.81,-7.281032311337988E-29
8.82,-7.865257921747636E-29
8.83,-8.47412024293925E-29
8.84,-9.107619274911439E-29
8.85,-9.765755017666687E-29
8.86,-1.0448527471203952E-28
8.870000000000001,-1.1155936635522903E-28
8.88,-1.1887982510623826E-28
8.89,-1.2644665096506465E-28
8.9,-1.3425984393171123E-28
8.91,-1.423194040061745E-28
8.92,-1.5062533118845846E-28
8.93,-1.5917762547855775E-28
8.94,-1.6797628687647718E-28
8.950000000000001,-1.7702131538219382E-28
8.96,-1.8631271099575236E-28
8.97,-1.9585047371712539E-28
8.98,-2.056346035463199E-28
8.99,-2.2019432772600785E-28
9,-2.423467462322483E-28
9.01,-2.6569190186168606E-28
9.02,-2.9022979461431863E-28
9.03,-3.1596042449014717E-28
9.040000000000001,-3.4288379148913313E-28
9.05,-3.70999895611359E-28
9.06,-4.0030873685677604E-28
9.07,-4.308103152253921E-28
9.08,-4.6250463071721225E-28
9.09,-4.95391683332223E-28
9.1,-5.294714730704335E-28
9.11,-5.647439999318438E-28
9.120000000000001,-6.012092639164537E-28
9.13,-6.388672650242485E-28
9.14,-6.7771800325525235E-28
9.15,-7.177614786093577E-28
9.16,-7.589976910867478E-28
9.17,-8.014266406873335E-28
9.18,-8.450483274111184E-28
9.19,-8.898627512581061E-28
9.200000000000001,-9.358699122282872E-28
9.21,-9.830698103216727E-28
9.22,-1.036881266327026E-27
9.23,-1.135870577692799E-27
9.24,-1.2400824920246961E-27
9.25,-1.3495170093227595E-27
9.26,-1.464174129586802E-27
9.27,-1.5840538528171652E-27
9.28,-1.7091561790136926E-27
9.290000000000001,-1.839481108176404E-27
9.3,-1.9750286403052614E-27
9.31,-2.115798775400253E-27
9.32,-2.2617915134613776E-27
9.33,-2.4130068544886904E-27
9.34,-2.5694447984821337E-27
9.35,-2.7311053454417345E-27
9.36,-2.897988495367163E-27
9.370000000000001,-3.07009424825907E-27
9.38,-3.247422604117162E-27
9.39,-3.429973562941372E-27
9.4,-3.6177471247318E-27
9.41,-3.810743289488314E-27
9.42,-4.008962057211022E-27
9.43,-4.2124034278998494E-27
9.44,-4.42106740155483E-27
9.450000000000001,-4.634953978176022E-27
9.46,-4.9892867243188996E-27
9.47,-5.3897592962059885E-27
9.48,-5.8090347170805E-27
9.49,-6.247112986943899E-27
9.5,-6.703994105795383E-27
9.51,-7.179678073635075E-27
9.52,-7.674164890462715E-27
9.53,-8.187454556278655E-27
9.540000000000001,-8.719547071082734E-27
9.55,-9.270442434874812E-27
9.56,-9.840140647655082E-27
9.57,-1.0428641709423438E-26
9.58,-1.1035945620179869E-26
9.59,-1.166205237992307E-26
9.6,-1.23069619886559E-26
9.61,-1.2970674446376942E-26
9.620000000000001,-1.365318975308609E-26
9.63,-1.435450790878322E-26
9.64,-1.507462891346836E-26
9.65,-1.5813552767141715E-26
9.66,-1.6571279469803198E-26
9.67,-1.7347809021452967E-26
9.68,-1.8143141422090533E-26
9.69,-1.9084309302523803E-26
9.700000000000001,-2.0169184733659885E-26
9.71,-2.1292729873577817E-26
9.72,-2.245494472227732E-26
9.73,-2.3655829279756517E-26
9.74,-2.4895383546019882E-26
9.75,-2.6173607521064997E-26
9.76,-2.749050120489245E-26
9.77,-2.8846064597501417E-26
9.78,-3.024029769889223E-26
9.790000000000001,-3.167320050906552E-26
9.8,-3.314477302802044E-26
9.81,-3.465501525575715E-26
9.82,-3.6203927192276105E-26
9.83,-3.779150883757634E-26
9.84,-3.941776019165915E-26
9.85,-4.108268125452353E-26
9.86,-4.2786272026169267E-26
9.870000000000001,-4.452853250659765E-26
9.88,-4.6309462695808084E-26
9.89,-4.812906259380021E-26
9.9,-4.9987332200573553E-26
9.91,-5.188427151612291E-26
9.92,-5.323292959868641E-26
9.93,-5.271162167749677E-26
9.94,-5.202759986649575E-26
9.950000000000001,-5.1180864165670524E-26
9.96,-5.0171414575028475E-26
9.97,-4.899925109456907E-26
9.98,-4.7664373724291756E-26
9.99,-4.6166782464197804E-26
10,-4.450647731428595E-26
10.01,-4.26834582745561E-26
10.02,-4.069772534501236E-26
10.03,-3.8549278525648153E-26
10.040000000000001,-3.6238117816466965E-26
10.05,-3.3764243217468264E-26
10.06,-3.1127654728651697E-26
10.07,-2.83283523500174E-26
10.08,-2.5366336081565708E-26
10.09,-2.224160592329596E-26
10.1,-1.8954161875209934E-26
10.11,-1.5504003937304267E-26
10.120000000000001,-1.1891132109582546E-26
10.13,-8.1155463920439E-27
10.14,-4.177246784682427E-27
10.15,-7.623328750894968E-29
10.16,3.5130398944708973E-26
10.17,7.44441201926709E-26
10.18,1.165830719198806E-25
10.19,1.6154725412628778E-25
10.200000000000001,2.0933666681192826E-25
10.21,2.5995130997683653E-25
10.22,3.1339118362091103E-25
10.23,3.6965628774421E-25
10.24,4.287466223467394E-25
10.25,4.906621874284881E-25
10.26,5.5540298298955225E-25
10.27,6.229690090297535E-25
10.28,6.933602655491764E-25
10.290000000000001,7.665767525478274E-25
10.3,8.426184700256955E-25
10.31,9.214854179827963E-25
10.32,1.0031775964191252E-24
10.33,1.087695005334654E-24
10.34,1.1750376447295755E-24
10.35,1.2652055146035635E-24
10.36,1.3581986149567813E-24
10.370000000000001,1.4540169457892433E-24
10.38,1.5526605071008856E-24
10.39,1.8257855507046415E-24
10.4,2.20434091371767E-24
10.41,2.6071246976395174E-24
10.42,3.0341369024693356E-24
10.43,3.4853775282076056E-24
10.44,3.960846574854299E-24
10.450000000000001,4.460544042409424E-24
10.46,4.984469930873801E-24
10.47,5.53262424024569E-24
10.48,6.105006970525886E-24
10.49,6.70161812171451E-24
10.5,7.322457693811724E-24
10.51,7.967525686817286E-24
10.52,8.636822100731116E-24
10.53,9.33034693555351E-24
10.540000000000001,1.0048100191285825E-23
10.55,1.0790081867925106E-23
10.56,1.1556291965472686E-23
10.57,1.2346730483928681E-23
10.58,1.3161397423292998E-23
10.59,1.4000292783565872E-23
10.6,1.4863416564746925E-23
10.61,1.5750768766836543E-23
10.620000000000001,1.730032122228097E-23
10.63,2.0010967972340036E-23
10.64,2.28875472263241E-23
10.65,2.5930058984226683E-23
10.66,2.9138503246051156E-23
10.67,3.2512880011797456E-23
10.68,3.605318928146598E-23
10.69,3.975943105505617E-23
10.700000000000001,4.363160533257486E-23
10.71,4.766971211400869E-23
10.72,5.187375139936444E-23
10.73,5.624372318864216E-23
10.74,6.077962748184096E-23
10.75,6.548146427896221E-23
10.76,7.034923358000477E-23
10.77,7.538293538496977E-23
10.78,8.058256969385621E-23
10.790000000000001,8.594813650667958E-23
10.8,9.147963582341067E-23
10.81,9.717706764406213E-23
10.82,1.0304043196863634E-22
10.83,1.0906972879713203E-22
10.84,1.1526495812954857E-22
10.85,1.2251646790414634E-22
10.86,1.3924672106294955E-22
10.870000000000001,1.5697677907798315E-22
10.88,1.7570664194926369E-22
10.89,1.9543630967674231E-22
10.9,2.161657822604459E-22
10.91,2.3789505970037077E-22
10.92,2.606241419965198E-22
10.93,2.843530291488994E-22
10.94,3.0908172115749566E-22
10.950000000000001,3.3481021802238117E-22
10.96,3.6153851974343324E-22
10.97,3.892666263207019E-22
10.98,4.179945377542005E-22
10.99,4.477222540439202E-22
11,4.784497751898686E-22
11.01,5.101771011920381E-22
11.02,5.429042320504348E-22
11.03,5.766311677650519E-22
11.040000000000001,6.113579083359001E-22
11.05,6.470844537629742E-22
11.06,6.838108040463653E-22
11.07,7.2153695918589445E-22
11.08,7.602629191816319E-22
11.09,8.434713455583599E-22
11.1,9.42452297110684E-22
11.11,1.0469326525059596E-21
11.120000000000001,1.1569124117442297E-21
11.13,1.272391574825423E-21
11.14,1.3933701417497688E-21
11.15,1.51984811251691E-21
11.16,1.6518254871269885E-21
11.17,1.7893022655800176E-21
11.18,1.9322784478760064E-21
11.19,2.0807540340149424E-21
11.200000000000001,2.2347290239968586E-21
11.21,2.3942034178217043E-21
11.22,2.559177215489532E-21
11.23,2.7296504170007242E-21
11.24,2.905623022354466E-21
11.25,3.0870950315511348E-21
11.26,3.274066444590801E-21
11.27,3.466537261473397E-21
11.28,3.664507482198941E-21
11.290000000000001,3.8679771067674966E-21
11.3,4.076946135178966E-21
11.31,4.291414567433397E-21
11.32,4.6495349702122134E-21
11.33,5.1613302301018156E-21
11.34,5.7012457289636446E-21
11.35,6.269281466795963E-21
11.36,6.865437443599574E-21
11.370000000000001,7.489713659374632E-21
11.38,8.14211011412101E-21
11.39,8.822626807838595E-21
11.4,9.531263740527535E-21
11.41,1.026802091218783E-20
11.42,1.1032898322821048E-20
11.43,1.1825895972423922E-20
11.44,1.2647013860998293E-20
11.450000000000001,1.3496251988543921E-20
11.46,1.4373610355060755E-20
11.47,1.5279088960549168E-20
11.48,1.6212687805008618E-20
11.49,1.717440688843956E-20
11.5,1.8164246210841904E-20
11.51,1.9182205772215442E-20
11.52,2.0228285572560257E-20
11.53,2.1302485611876455E-20
11.540000000000001,2.2404805890167404E-20
11.55,2.3817143127588E-20
11.56,2.6299159944019996E-20
11.57,2.8916298020670005E-20
11.58,3.166855735753842E-20
11.59,3.455593795462447E-20
11.6,3.757843981192901E-20
11.61,4.0736062929451865E-20
11.620000000000001,4.402880730719243E-20
11.63,4.7456672945158065E-20
11.64,5.101965984333529E-20
11.65,5.471776800172994E-20
11.66,5.855099742034375E-20
11.67,6.251934809917505E-20
11.68,6.662282003822478E-20
11.69,7.086141323749197E-20
11.700000000000001,7.523512769697869E-20
11.71,7.974396341668259E-20
11.72,8.438792039660476E-20
11.73,8.916699863674494E-20
11.74,9.408119813711697E-20
11.75,9.913051889769274E-20
11.76,1.0431496091848675E-19
11.77,1.096345241994994E-19
11.78,1.1508920874073057E-19
11.790000000000001,1.2610757444836731E-19
11.8,1.3810217556856302E-19
11.81,1.5071124738586818E-19
11.82,1.6393478990028047E-19
11.83,1.7777280311180042E-19
11.84,1.9222528702045708E-19
11.85,2.0729224162619534E-19
11.86,2.229736669290413E-19
11.870000000000001,2.3926956292900194E-19
11.88,2.5617992962606764E-19
11.89,2.7370476702024023E-19
11.9,2.9184407511152133E-19
11.91,3.105978538999128E-19
11.92,3.2996610338541265E-19
11.93,3.4994882356801964E-19
11.94,3.705460144477857E-19
11.950000000000001,3.917576760246122E-19
11.96,4.1358380829854903E-19
11.97,4.360244112695872E-19
11.98,4.590794849377416E-19
11.99,4.827490293029964E-19
12,5.07033044365368E-19
12.01,5.319315301248449E-19
12.02,5.73238721231175E-19
12.030000000000001,6.254997436770393E-19
12.040000000000001,6.804184457917399E-19
12.05,7.379948275753949E-19
12.06,7.98228889027796E-19
12.07,8.611206301490485E-19
12.08,9.266700509391457E-19
12.09,9.948771513980927E-19
12.1,1.0657419315258865E-18
12.11,1.139264391322528E-18
12.120000000000001,1.2154445307880499E-18
12.13,1.2942823499223815E-18
12.14,1.3757778487255801E-18
12.15,1.4599310271978206E-18
12.16,1.5467418853387182E-18
12.17,1.6362104231484502E-18
12.18,1.7283366406270523E-18
12.19,1.8231205377744754E-18
12.200000000000001,1.9205621145907907E-18
12.21,2.0206613710759287E-18
12.22,2.123418307229895E-18
12.23,2.2288329230527332E-18
12.24,2.3369052185444368E-18
12.25,2.482713683527389E-18
12.26,2.70004433370892E-18
12.27,2.928347182463341E-18
12.280000000000001,3.1676222297899532E-18
12.290000000000001,3.417869475688989E-18
12.3,3.6790889201605995E-18
12.31,3.951280563204696E-18
12.32,4.234444404821263E-18
12.33,4.5285804450103685E-18
12.34,4.833688683771919E-18
12.35,5.1497691211060454E-18
12.36,5.4768217570127036E-18
12.370000000000001,5.814846591491871E-18
12.38,6.163843624544324E-18
12.39,6.5238128561685016E-18
12.4,6.894754286365233E-18
12.41,7.276667915134408E-18
12.42,7.669553742476156E-18
12.43,8.073411768390262E-18
12.44,8.488241992877015E-18
12.450000000000001,8.914044415936385E-18
12.46,9.350819037568069E-18
12.47,9.798565857772218E-18
12.48,1.0282917076203576E-17
12.49,1.1148173413056501E-17
12.5,1.205679265682363E-17
12.51,1.300877480750197E-17
12.52,1.4004119865093162E-17
12.530000000000001,1.5042827829597234E-17
12.540000000000001,1.6124898701013922E-17
12.55,1.7250332479343183E-17
12.56,1.8419129164585342E-17
12.57,1.9631288756740327E-17
12.58,2.0886811255807853E-17
12.59,2.2185696661788235E-17
12.6,2.352794497468149E-17
12.61,2.4913556194490426E-17
12.620000000000001,2.6342530321209398E-17
12.63,2.7814867354840923E-17
12.64,2.933056729538497E-17
12.65,3.0889630142841836E-17
12.66,3.249205589721203E-17
12.67,3.4137844558494327E-17
12.68,3.5826996126689306E-17
12.69,3.755951060179731E-17
12.700000000000001,3.933538798381821E-17
12.71,4.115462827275184E-17
12.72,4.415215192389823E-17
12.73,4.762332535611873E-17
12.74,5.1258977585945513E-17
12.75,5.505910861336648E-17
12.76,5.902371843838789E-17
12.77,6.315280706100901E-17
12.780000000000001,6.744637448123114E-17
12.790000000000001,7.190442069905226E-17
12.8,7.652694571447338E-17
12.81,8.131394952749556E-17
12.82,8.626543213811726E-17
12.83,9.13813935463387E-17
12.84,9.666183375217074E-17
12.85,1.021067527555942E-16
12.86,1.0771615055661661E-16
12.870000000000001,1.1349002715524014E-16
12.88,1.194283825514629E-16
12.89,1.2553121674528547E-16
12.9,1.3179852973670708E-16
12.91,1.3823032152572892E-16
12.92,1.4482659211235402E-16
12.93,1.5158734149657447E-16
12.94,1.5851256967839811E-16
12.950000000000001,1.6813882101379493E-16
12.96,1.808984384921477E-16
12.97,1.9425829315489163E-16
12.98,2.0821838500198076E-16
12.99,2.2277871403344135E-16
13,2.379392802492689E-16
13.01,2.5370008364946396E-16
13.02,2.700611242340302E-16
13.030000000000001,2.8702240200296615E-16
13.040000000000001,3.0458391695626746E-16
13.05,3.227456690939341E-16
13.06,3.4150765841597256E-16
13.07,3.608698849223778E-16
13.08,3.8083234861315407E-16
13.09,4.0139504948834115E-16
13.1,4.225579875478556E-16
13.11,4.44321162791733E-16
13.120000000000001,4.666845752199862E-16
13.13,4.896482248326034E-16
13.14,5.1321211162959E-16
13.15,5.373762356109437E-16
13.16,5.621405967766709E-16
13.17,5.875051951267644E-16
13.18,6.170312238326299E-16
13.19,6.622642017385132E-16
13.200000000000001,7.096095934274941E-16
13.21,7.590673988995495E-16
13.22,8.106376181547992E-16
13.23,8.643202511930226E-16
13.24,9.201152980143489E-16
13.25,9.780227586187629E-16
13.26,1.038042633006249E-15
13.27,1.1001749211768351E-15
13.280000000000001,1.1644196231304935E-15
13.290000000000001,1.2307767388672486E-15
13.3,1.2992462683871023E-15
13.31,1.3698282116900228E-15
13.32,1.4425225687760393E-15
13.33,1.5173293396451268E-15
13.34,1.5942485242975078E-15
13.35,1.6732801227327834E-15
13.36,1.7544241349511327E-15
13.370000000000001,1.8376805609526073E-15
13.38,1.9230494007371216E-15
13.39,2.0105306543047428E-15
13.4,2.1001243216554545E-15
13.41,2.191830402789251E-15
13.42,2.341599005529077E-15
13.43,2.5037653982737263E-15
13.44,2.6731173983189512E-15
13.450000000000001,2.849655005664783E-15
13.46,3.0333782203111125E-15
13.47,3.224287042258417E-15
13.48,3.4223814715059433E-15
13.49,3.627661508053989E-15
13.5,3.840127151902634E-15
13.51,4.059778403051838E-15
13.52,4.2866152615016E-15
13.530000000000001,4.520637727252011E-15
13.540000000000001,4.76184580030292E-15
13.55,5.010239480654381E-15
13.56,5.265818768306468E-15
13.57,5.528583663259089E-15
13.58,5.798534165512285E-15
13.59,6.075670275066048E-15
13.6,6.359991991921231E-15
13.61,6.651499316076107E-15
13.620000000000001,6.950192247531622E-15
13.63,7.256070786287647E-15
13.64,7.56913493234431E-15
13.65,8.012081889339106E-15
13.66,8.550044661682417E-15
13.67,9.111683147688065E-15
13.68,9.696997347355932E-15
13.69,1.0305987260686224E-14
13.700000000000001,1.0938652887678756E-14
13.71,1.1594994228333466E-14
13.72,1.2275011282650678E-14
13.73,1.2978704050631527E-14
13.74,1.3706072532273083E-14
13.75,1.4457116727576934E-14
13.76,1.523183663654303E-14
13.77,1.603023225917138E-14
13.780000000000001,1.6852303595462287E-14
13.790000000000001,1.7698050645415256E-14
13.8,1.856747340903053E-14
13.81,1.9460571886308026E-14
13.82,2.0377346077247603E-14
13.83,2.1317795981849806E-14
13.84,2.228192160011414E-14
13.85,2.326972293204069E-14
13.86,2.428119997762954E-14
13.870000000000001,2.5316352736881E-14
13.88,2.6579921211870227E-14
13.89,2.8311437269745182E-14
13.9,3.0118642323730214E-14
13.91,3.200153637382403E-14
13.92,3.396011942002756E-14
13.93,3.5994391462340804E-14
13.94,3.8104352500762916E-14
13.950000000000001,4.0290002535294994E-14
13.96,4.255134156593666E-14
13.97,4.4888369592686864E-14
13.98,4.7301086615546906E-14
13.99,4.9789492634515894E-14
14,5.2353587649601374E-14
14.01,5.499337166078918E-14
14.02,5.770884466808765E-14
14.030000000000001,6.050000667149494E-14
14.040000000000001,6.336685767101083E-14
14.05,6.630939766663714E-14
14.06,6.932762665837173E-14
14.07,7.242154464621727E-14
14.08,7.559115163017118E-14
14.09,7.883644761023471E-14
14.1,8.21574325864071E-14
14.11,8.56362334363127E-14
14.120000000000001,9.105037851388338E-14
14.13,9.66995222431652E-14
14.14,1.0258366462416225E-13
14.15,1.0870280565688335E-13
14.16,1.1505694534130331E-13
14.17,1.2164608367744004E-13
14.18,1.2847022066528666E-13
14.19,1.3552935630484748E-13
14.200000000000001,1.4282349059612238E-13
14.21,1.503526235391105E-13
14.22,1.5811675513380954E-13
14.23,1.661158853802235E-13
14.24,1.7435001427834912E-13
14.25,1.828191418281863E-13
14.26,1.915232680297397E-13
14.27,2.0046239288300658E-13
14.280000000000001,2.096365163880121E-13
14.290000000000001,2.1904563854470386E-13
14.3,2.2868975935310796E-13
14.31,2.3856887881322525E-13
14.32,2.486829969250579E-13
14.33,2.5903211368860337E-13
14.34,2.6961622910385755E-13
14.35,2.847371345306873E-13
14.36,3.019040376513548E-13
14.370000000000001,3.197798121369722E-13
14.38,3.3836445798753113E-13
14.39,3.576579752030306E-13
14.4,3.7766036378347224E-13
14.41,3.9837162372885976E-13
14.42,4.1979175503924717E-13
14.43,4.4192075771451573E-13
14.44,4.6475863175474E-13
14.450000000000001,4.883053771598993E-13
14.46,5.125609939300052E-13
14.47,5.375254820650549E-13
14.48,5.631988415650413E-13
14.49,5.89581072429976E-13
14.5,6.166721746598574E-13
14.51,6.444721482546775E-13
14.52,6.729809932144449E-13
14.530000000000001,7.021987095391524E-13
14.540000000000001,7.321252972288041E-13
14.55,7.627607562834023E-13
14.56,7.941050867029369E-13
14.57,8.261582884874113E-13
14.58,8.665003717403571E-13
14.59,9.172404150525593E-13
14.6,9.700587449550185E-13
14.61,1.0249553614477066E-12
14.620000000000001,1.0819302645306355E-12
14.63,1.1409834542038185E-12
14.64,1.2021149304672343E-12
14.65,1.2653246933208932E-12
14.66,1.33061274276479E-12
14.67,1.39797907879893E-12
14.68,1.4674237014233005E-12
14.69,1.5389466106379289E-12
14.700000000000001,1.6125478064428124E-12
14.71,1.6882272888379237E-12
14.72,1.765985057823492E-12
14.73,1.845821113399077E-12
14.74,1.9277354555649123E-12
14.75,2.0117280843209854E-12
14.76,2.0977989996673296E-12
14.77,2.1859482016038787E-12
14.780000000000001,2.2761756901306723E-12
14.790000000000001,2.3684814652477515E-12
14.8,2.4628655269550234E-12
14.81,2.567305134646598E-12
14.82,2.7131911738881363E-12
14.83,2.864998008520916E-12
14.84,3.022725638544812E-12
14.85,3.1863740639599784E-12
14.86,3.355943284766269E-12
14.870000000000001,3.5314333009642376E-12
14.88,3.7128441125529696E-12
